index,Factor1,Factor2,Factor3
HMDB0000131<->ADGRG6,0.01941422,0.53552413,0.0
HMDB0001341<->EPHB1,0.019146169,0.031170527,0.0
HMDB0000259<->ADRA2A,0.0185085,0.31283212,0.0
HMDB0000073<->LPAR1,0.017911354,0.45899093,0.27345413
HMDB0000073<->ADORA2A,0.012910045,0.4643953,0.12810874
HMDB0000151<->SLC12A5,0.012669107,0.0518373,0.0039619235
HMDB0000058<->GJA1,0.012563852,0.62355506,0.07262905
HMDB0001341<->EPHB3,0.011950688,0.101630755,0.0
HMDB0001341<->ITGA1,0.011629626,0.32167104,0.065968886
HMDB0000067<->ESR1,0.011157391,0.57264084,0.13773121
HMDB0001852<->ATP7A,0.01088027,0.041826587,0.01585456
HMDB0000259<->PPARG,0.010529106,0.09079891,0.05535839
HMDB0004667<->PPARG,0.010439457,0.12624222,0.04213617
HMDB0000990<->PPARG,0.009594586,0.103158236,0.043963417
HMDB0000073<->SLC9A3,0.0075454037,0.74044234,1.0947645
HMDB0000112<->GABRE,0.0074644503,0.17355697,0.018050807
HMDB0000595<->ESR1,0.0063547622,0.3783401,0.16796796
HMDB0001852<->RET,0.0060216277,0.077709176,0.0
HMDB0000148<->SLC1A3,0.0054655494,0.17899196,0.022411976
HMDB0001220<->NPY1R,0.0049431194,0.41367686,0.0
HMDB0001341<->LPAR6,0.0043715,0.1662058,0.047302213
HMDB0001341<->MERTK,0.003250022,0.07904947,0.0038208612
HMDB0001341<->P2RY6,0.0008128632,0.18337736,0.0
HMDB0000108<->KDR,0.0007108196,0.18289007,0.0
HMDB0000870<->AQP5,0.00049839535,0.10851418,0.0
HMDB0000108<->SLC29A1,0.00040128554,0.25177175,0.0
HMDB0000108<->SCNN1A,0.0,0.2584996,0.005648769
HMDB0000045<->ADORA1,0.0,0.9816919,0.0
HMDB0001852<->RXRB,0.0,1.1803887,0.6260163
HMDB0000234<->SLC22A7,0.0,0.28453514,1.8292475
HMDB0001852<->NR2F2,0.0,1.6896064,0.89385104
HMDB0000073<->ADORA1,0.0,0.80692893,0.0
HMDB0000870<->ADORA1,0.0,0.80252194,0.007134456
HMDB0000259<->ADORA1,0.0,0.97461957,0.0
HMDB0001341<->FZD5,0.0,0.1297831,0.016685925
HMDB0000050<->NPY1R,0.0,0.37846726,0.0093616415
HMDB0000108<->CFTR,0.0,0.012867734,0.0
HMDB0001220<->ADORA1,0.0,0.8969344,0.0
HMDB0001341<->IFNGR2,0.0,0.3054654,0.03130387
HMDB0000574<->LEPR,0.0,0.20790108,0.041442838
HMDB0001341<->P2RY2,0.0,0.13423774,0.02345312
HMDB0000538<->P2RY2,0.0,0.47029686,0.23988084
HMDB0000108<->SCNN1G,0.0,0.08887394,0.0
HMDB0000050<->ADORA1,0.0,0.83997655,0.0036069949
HMDB0000538<->KCNT1,0.0,0.21232846,0.13634491
HMDB0001852<->RORC,0.0,0.48145333,0.25016615
HMDB0000073<->NPY1R,0.0,0.33032155,0.045589596
HMDB0001852<->NR1H2,0.0,1.3478427,0.68595487
HMDB0001341<->P2RX1,0.0,0.07932882,0.0
HMDB0001852<->THRA,0.0,1.381337,0.62787455
HMDB0001852<->RARG,0.0,1.0464674,0.19945556
HMDB0001852<->GPRC5A,0.0,1.2454668,0.24335574
HMDB0001852<->RARB,0.0,0.59295243,0.0014236781
HMDB0000108<->TLR4,0.0,0.053453047,0.0
HMDB0000108<->P2RX4,0.0,0.2240682,0.0
HMDB0000067<->NR0B2,0.0,0.2005653,0.1250753
HMDB0001852<->RORA,0.0,0.6569223,0.48497778
HMDB0000305<->NR0B2,0.0,0.0907938,0.040755723
HMDB0001341<->P2RY14,0.0,0.13317414,0.0
HMDB0000108<->TLR3,0.0,0.10009881,0.0
HMDB0001341<->GPR35,0.0,0.08089237,0.0010953121
HMDB0000131<->MST1R,0.0,0.052644234,0.006353319
HMDB0000073<->AVPR2,0.0,0.9177311,0.46580684
HMDB0000870<->NPY1R,0.0,0.35067838,0.036255054
HMDB0000108<->SLC2A4,0.0,0.071402386,0.0
HMDB0000108<->KCNJ1,0.0,0.28737304,0.0
HMDB0000108<->GABRE,0.0,0.028706707,0.0
HMDB0000108<->TNFRSF1B,0.0,0.038310714,0.0
HMDB0000108<->CD40,0.0,0.06848916,0.0
HMDB0001341<->EPHA1,0.0,0.068640634,0.012789542
HMDB0001341<->EPHB2,0.0,0.2943523,0.0
HMDB0000108<->GJA1,0.0,0.12513979,0.0
HMDB0000870<->PTGER1,0.0,0.9531347,0.19350636
HMDB0001341<->EPHA7,0.0,0.037128057,0.0
HMDB0000108<->AQP4,0.0,0.1241476,0.0
HMDB0000108<->NGFR,0.0,0.08615477,0.0
HMDB0000108<->PPARD,0.0,0.11684925,0.0
HMDB0000058<->SLC34A2,0.0,1.0546854,0.2889812
HMDB0000108<->KCNJ8,0.0,0.1324171,0.0
HMDB0000108<->ERBB2,0.0,0.26825324,0.0
HMDB0000108<->ERBB3,0.0,0.12075518,0.0
HMDB0000108<->ITGAM,0.0,0.07083254,0.00021183978
HMDB0000108<->ABCA1,0.0,0.16727006,0.0
HMDB0000259<->PTGER1,0.0,1.2483363,0.07126522
HMDB0000234<->ESR1,0.0,0.48492354,0.20079683
HMDB0000131<->EPHA4,0.0,0.34461012,0.0
HMDB0001341<->EPHA4,0.0,0.08762332,0.0
HMDB0000131<->NTRK2,0.0,0.21082585,0.0
HMDB0000151<->NTRK2,0.0,0.23788078,0.0
HMDB0000108<->HTR3A,0.0,0.0,0.0
HMDB0000108<->KCNJ5,0.0,0.023578286,0.0
HMDB0000259<->NPY1R,0.0,0.43519744,0.021644678
HMDB0000050<->PTGER3,0.0,0.8462623,0.543944
HMDB0000073<->ACKR3,0.0,0.55743587,1.1249331
HMDB0000251<->SLC12A5,0.0,0.04222003,0.1429987
HMDB0000050<->HTR1B,0.0,0.38278463,0.047819808
HMDB0001220<->HTR1B,0.0,0.40253755,0.043620538
HMDB0000073<->HTR1B,0.0,0.3151426,0.03532912
HMDB0000870<->HTR1B,0.0,0.33040842,0.058241412
HMDB0000259<->HTR1B,0.0,0.4122873,0.026391145
HMDB0001852<->AR,0.0,0.16468443,1.0088689
HMDB0000053<->AR,0.0,0.039581805,0.82506645
HMDB0000259<->AVPR2,0.0,1.2710055,0.3624932
HMDB0001852<->NR3C1,0.0,1.0907156,0.62516665
HMDB0000073<->PTGER3,0.0,0.6460921,0.57381254
HMDB0001220<->PTGER1,0.0,1.1683863,0.0
HMDB0000870<->PTGER3,0.0,0.6642943,0.6997624
HMDB0000259<->PTGER3,0.0,0.97593504,0.60808104
HMDB0001220<->CCR1,0.0,0.32928446,0.113902174
HMDB0000073<->CCR1,0.0,0.2741965,0.15457633
HMDB0000870<->CCR1,0.0,0.31248328,0.17946988
HMDB0000259<->CCR1,0.0,0.31847233,0.16654724
HMDB0000108<->PPARG,0.0,0.019137686,0.0
HMDB0000131<->PPARG,0.0,0.07065025,0.0
HMDB0001043<->PPARG,0.0,0.08272536,0.04950021
HMDB0001852<->PPARG,0.0,0.100935735,0.034449086
HMDB0000220<->PTGER1,0.0,0.42510492,0.118365094
HMDB0000108<->TNFRSF1A,0.0,0.35674986,0.0
