index,Factor1,Factor2,Factor3
HMDB0000258<->SCNN1G,0.0,0.2809614,0.7018775
HMDB0001852<->RARB,0.0,0.60449713,0.0
HMDB0000131<->ITGA4,0.0,0.13684122,0.08343524
HMDB0000050<->ADORA1,0.0,0.85467786,0.0
HMDB0001220<->ADORA1,0.0,0.90802395,0.0
HMDB0000151<->KDR,0.0,0.5421011,1.1036868
HMDB0000108<->NGFR,0.0,0.08593412,0.0
HMDB0000108<->SLC2A4,0.0,0.071072824,0.0
HMDB0000108<->PPARD,0.0,0.11756224,0.0
HMDB0000108<->ERBB2,0.0,0.2716407,0.0
HMDB0000151<->ERBB2,0.0,0.8900226,1.0008508
HMDB0000108<->ERBB3,0.0,0.12279842,0.0
HMDB0000131<->ITGAM,0.0,0.37406412,0.09271276
HMDB0000108<->ABCA1,0.0,0.16900784,0.0
HMDB0000108<->TLR4,0.0,0.053719547,0.0
HMDB0000108<->TNFRSF1A,0.0,0.36042413,0.0
HMDB0000131<->IL3RA,0.0,0.6813376,0.18300998
HMDB0000131<->ESR1,0.0,0.469079,0.044508122
HMDB0000151<->ESR1,0.0,0.4289873,0.11325314
HMDB0000131<->NR3C2,0.0,0.34703535,0.116718434
HMDB0000131<->ITGB2,0.0,0.53205407,0.1437861
HMDB0000131<->EPHA4,0.0,0.35098577,0.0
HMDB0001341<->EPHA4,0.0,0.0890695,0.0
HMDB0001220<->AVPR1A,0.0,0.24822034,0.54372114
HMDB0000131<->NTRK2,0.0,0.21241665,0.0
HMDB0000131<->FLT1,0.0,1.1665928,0.5641587
HMDB0000151<->ADRA1B,0.0,0.23549914,0.10119451
HMDB0000131<->GUCY1B1,0.0,0.40766695,0.12385665
HMDB0000131<->F2R,0.0,1.2448575,0.4846191
HMDB0000131<->TGFBR2,0.0,1.4874165,0.4250921
HMDB0000131<->GUCY1A1,0.0,0.7844426,0.31031224
HMDB0000131<->ITGA2B,0.0,0.5843102,0.1579647
HMDB0000131<->IFNLR1,0.0,0.15616505,0.020366097
HMDB0000151<->RARA,0.0,0.6603065,0.5197576
HMDB0000108<->KDR,0.0,0.18403396,0.0053964923
HMDB0000108<->AQP4,0.0,0.12479112,0.0
HMDB0001220<->PTGER1,0.0,1.1859245,0.0
HMDB0001341<->EPHB3,0.0,0.10404816,0.0076861023
HMDB0000073<->ADORA1,0.0,0.8216558,0.0
HMDB0000870<->ADORA1,0.0,0.81849253,0.0
HMDB0000259<->ADORA1,0.0,0.9886846,0.0
HMDB0000050<->NPY1R,0.0,0.3882512,0.0
HMDB0001220<->NPY1R,0.0,0.41742814,0.0071325027
HMDB0000050<->ADRA2A,0.0,0.24516158,0.03737768
HMDB0001220<->ADRA2A,0.0,0.2880015,0.021246208
HMDB0000073<->ADRA2A,0.0,0.23281819,0.034380466
HMDB0000259<->ADRA2A,0.0,0.3166052,0.016460244
HMDB0000050<->OXGR1,0.0,0.15745832,0.45144716
HMDB0000870<->AQP5,0.0,0.1085465,0.0017725555
HMDB0001220<->AVPR2,0.0,1.1873298,0.35033923
HMDB0000131<->IL10RB,0.0,1.0796531,0.5252186
HMDB0001341<->EPHB1,0.0,0.03258839,0.012192455
HMDB0000108<->GJA1,0.0,0.12598619,0.0
HMDB0000050<->RET,0.0,0.0731998,0.018740878
HMDB0001852<->RET,0.0,0.07762785,0.0070123044
HMDB0001341<->EPHA7,0.0,0.037589695,0.0
HMDB0000108<->PPARG,0.0,0.01930461,0.0
HMDB0000131<->PPARG,0.0,0.07148169,0.0
HMDB0000207<->PPARG,0.0,0.014345145,0.04255534
HMDB0000108<->KCNJ5,0.0,0.02413614,0.0
HMDB0000108<->SLC29A1,0.0,0.2511073,0.007943636
HMDB0000108<->HTR3A,0.0,0.0,0.0
HMDB0000108<->GABRE,0.0,0.028572155,0.0
HMDB0000108<->TNFRSF1B,0.0,0.03836468,0.0
HMDB0000108<->CD40,0.0,0.069096625,0.0
HMDB0000151<->CD40,0.0,0.25803798,0.1450693
HMDB0001341<->EPHB2,0.0,0.30230415,0.0
