index,Factor1,Factor2,Factor3
HMDB0000112<->GABRB3,0.04750941,0.027308892,0.11783241
HMDB0001341<->EPHB1,0.04520685,0.003278584,0.010121297
HMDB0000108<->GABRE,0.040616345,0.0,0.0
HMDB0000234<->SLC22A12,0.03629394,2.7012453,0.39392054
HMDB0000641<->AR,0.034179546,0.68336946,0.6314139
HMDB0000108<->KCNJ5,0.034052204,0.0,0.0
HMDB0000108<->PPARG,0.027991222,0.0,0.0
HMDB0000131<->NR1I2,0.02568247,0.11539521,0.1264721
HMDB0001341<->EPHA3,0.021432454,0.008651498,0.021073837
HMDB0000220<->KISS1R,0.01872532,0.07051623,0.06996921
HMDB0000108<->CFTR,0.0181614,0.0,0.0006511634
HMDB0001341<->P2RY1,0.016265307,0.005847489,0.015226715
HMDB0001220<->ADRA1A,0.0035238017,0.03162094,0.14723739
HMDB0000259<->ADRA1A,0.0020698097,0.08608699,0.15479906
HMDB0000207<->ABCG2,0.0,1.0865687,0.77843034
HMDB0001999<->SLC8A1,0.0,0.10376997,1.2648733
HMDB0000220<->LPAR3,0.0,0.11367847,0.13106023
HMDB0001220<->LPAR3,0.0,0.08197968,0.30853063
HMDB0000073<->LPAR3,0.0,0.1637578,0.2568523
HMDB0000870<->LPAR3,0.0,0.1740643,0.3183292
HMDB0000220<->PTGFR,0.0,0.22721589,0.54486406
HMDB0000259<->LPAR3,0.0,0.17439538,0.21835029
HMDB0000108<->HTR3A,0.0,0.0,0.0
HMDB0000151<->NR1I2,0.0,0.14793678,0.18219547
HMDB0000806<->HNF4A,0.0,3.045198,0.6136787
HMDB0000638<->HNF4A,0.0,3.0079331,0.6007664
HMDB0000220<->CCKAR,0.0,1.0801305,0.0
HMDB0000234<->SLC22A2,0.0,1.9589696,0.0
HMDB0000234<->SLC22A8,0.0,1.4567392,1.5908096
HMDB0000258<->SLC2A5,0.0,1.1253945,0.47418347
HMDB0001220<->CCKAR,0.0,1.020521,0.37041926
HMDB0000595<->SLC4A4,0.0,1.0984854,1.8046627
HMDB0000870<->CCKAR,0.0,1.8854704,0.060534425
HMDB0000538<->SLC8A1,0.0,0.0,1.7944331
HMDB0000208<->OXGR1,0.0,0.03171379,0.4650987
HMDB0000220<->SLC2A2,0.0,0.8182184,0.5716093
HMDB0001999<->TNFRSF21,0.0,2.7231076,0.51044685
HMDB0000050<->SLC6A4,0.0,0.24660902,0.009756246
HMDB0000220<->TNFRSF21,0.0,1.964584,0.21278308
HMDB0000220<->ADRA1A,0.0,0.03638174,0.04961872
HMDB0000870<->ADRA1A,0.0,0.08564526,0.18082386
HMDB0000050<->LPAR3,0.0,0.14991269,0.30578998
