	symbol	hmdb_id
124265	HTR2C	HMDB0000517
124266	NPFFR1	HMDB0000517
124267	ST14	HMDB0000517
124268	PLCB3	HMDB0000517
124269	SLC7A11	HMDB0000517
124270	MCHR2	HMDB0000517
124271	CYSLTR2	HMDB0000517
124272	GRM1	HMDB0000517
124273	TMPRSS11D	HMDB0000517
124274	TMPRSS15	HMDB0000517
124275	SLC7A7	HMDB0000517
124276	GNAQ	HMDB0000517
124277	PTGER1	HMDB0000517
124278	CELA1	HMDB0000517
124279	AZIN2	HMDB0000517
124280	CCKAR	HMDB0000517
124281	RNPEP	HMDB0000517
124282	F2RL1	HMDB0000517
124283	ERAP1	HMDB0000517
124284	NOS3	HMDB0000517
124285	SLC7A13	HMDB0000517
124286	SLC7A3	HMDB0000517
124287	AVPR1A	HMDB0000517
124288	ILK	HMDB0000517
124289	ANPEP	HMDB0000517
124290	KLK1	HMDB0000517
124291	PTAFR	HMDB0000517
124292	TACR3	HMDB0000517
124293	TACR1	HMDB0000517
124294	NTSR2	HMDB0000517
124295	PROKR1	HMDB0000517
124296	P2RY1	HMDB0000517
124297	GAA	HMDB0000517
124298	NMUR1	HMDB0000517
124299	GRM5	HMDB0000517
124300	CHRM1	HMDB0000517
124301	ADRA1B	HMDB0000517
124302	LTB4R	HMDB0000517
124303	NPFFR2	HMDB0000517
124304	F2	HMDB0000517
124305	PRSS1	HMDB0000517
124306	PLG	HMDB0000517
124307	KLK6	HMDB0000517
124308	GPRC6A	HMDB0000517
124309	P2RY6	HMDB0000517
124310	TRHR	HMDB0000517
124311	P2RY2	HMDB0000517
124312	GRK2	HMDB0000517
124313	KLK2	HMDB0000517
124314	KLK3	HMDB0000517
124315	EDNRA	HMDB0000517
124316	PRSS8	HMDB0000517
124317	GPR4	HMDB0000517
124318	NPEPPS	HMDB0000517
124319	SLC7A8	HMDB0000517
124320	F2R	HMDB0000517
124321	UTS2R	HMDB0000517
124322	OXTR	HMDB0000517
124323	CARM1	HMDB0000517
124324	KLK4	HMDB0000517
124325	NOS2	HMDB0000517
124326	C1S	HMDB0000517
124327	FFAR3	HMDB0000517
124328	GPR132	HMDB0000517
124329	CFD	HMDB0000517
124330	RGS19	HMDB0000517
124331	TMPRSS6	HMDB0000517
124332	HSP90AA1	HMDB0000517
124333	CCKBR	HMDB0000517
124334	SIRT6	HMDB0000517
124335	NOS1	HMDB0000517
124336	KLK5	HMDB0000517
124337	PLCB1	HMDB0000517
124338	TRIO	HMDB0000517
124339	FPR2	HMDB0000517
124340	TPSAB1	HMDB0000517
124341	LPAR6	HMDB0000517
124342	LVRN	HMDB0000517
124343	LPAR1	HMDB0000517
124344	CELA2A	HMDB0000517
124345	NPSR1	HMDB0000517
124346	PRSS3	HMDB0000517
124347	PSMB5	HMDB0000517
124348	RGS18	HMDB0000517
124349	ARG1	HMDB0000517
124350	CTSS	HMDB0000517
124351	NTSR1	HMDB0000517
124352	LPAR3	HMDB0000517
124353	PTGFR	HMDB0000517
124354	HCRTR2	HMDB0000517
124355	OPN4	HMDB0000517
124356	PLAU	HMDB0000517
124357	PSMB2	HMDB0000517
124358	CYSLTR1	HMDB0000517
124359	TACR2	HMDB0000517
124360	HCRTR1	HMDB0000517
124361	AOPEP	HMDB0000517
124362	F10	HMDB0000517
124363	F7	HMDB0000517
124364	CTRC	HMDB0000517
124365	TPP2	HMDB0000517
124366	EDNRB	HMDB0000517
124367	SLC3A2	HMDB0000517
124368	ADRA1D	HMDB0000517
124369	GRPR	HMDB0000517
124370	ADRA1A	HMDB0000517
124371	SLC7A1	HMDB0000517
124372	SLC12A1	HMDB0000517
124373	SLC7A4	HMDB0000517
124374	CHRM5	HMDB0000517
124375	KLK8	HMDB0000517
124376	KLK7	HMDB0000517
124377	GRK5	HMDB0000517
124378	SLC12A8	HMDB0000517
124379	QRFPR	HMDB0000517
124380	GATM	HMDB0000517
124381	HRH1	HMDB0000517
124382	TMPRSS2	HMDB0000517
124383	GCGR	HMDB0000517
124384	LPAR2	HMDB0000517
124385	F11	HMDB0000517
124386	SLC12A5	HMDB0000517
124387	TBXA2R	HMDB0000517
124388	SLC12A4	HMDB0000517
124389	ERAP2	HMDB0000517
124390	PVR	HMDB0000517
124391	SLC12A3	HMDB0000517
124392	PRMT1	HMDB0000517
124393	CFB	HMDB0000517
124394	CASR	HMDB0000517
124395	LTB4R2	HMDB0000517
124396	MGAM	HMDB0000517
124397	SLC12A6	HMDB0000517
124398	CTRL	HMDB0000517
124403	ACR	HMDB0000172
124404	CTSG	HMDB0000172
124405	GZMB	HMDB0000172
124406	F9	HMDB0000172
124407	PLAT	HMDB0000172
124408	RPS6KB1	HMDB0000172
124409	GZMK	HMDB0000172
124410	LNPEP	HMDB0000172
124411	PROC	HMDB0000172
124412	PRTN3	HMDB0000172
124413	TPSG1	HMDB0000172
124414	CMA1	HMDB0000172
124415	F12	HMDB0000172
124416	SLC7A5	HMDB0000172
124417	ARG2	HMDB0000172
124418	PSMB1	HMDB0000172
124419	ELANE	HMDB0000172
124420	KLKB1	HMDB0000172
124421	SLC6A15	HMDB0000172
124422	GZMA	HMDB0000172
124423	ST14	HMDB0000172
124424	TMPRSS11D	HMDB0000172
124425	TMPRSS15	HMDB0000172
124426	CELA1	HMDB0000172
124427	ERAP1	HMDB0000172
124428	KLK1	HMDB0000172
124429	SLC6A19	HMDB0000172
124430	F2	HMDB0000172
124431	PRSS1	HMDB0000172
124432	PLG	HMDB0000172
124433	KLK6	HMDB0000172
124434	KLK2	HMDB0000172
124435	KLK3	HMDB0000172
124436	PRSS8	HMDB0000172
124437	NPEPPS	HMDB0000172
124438	SLC7A8	HMDB0000172
124439	BCAT2	HMDB0000172
124440	SLC6A18	HMDB0000172
124441	KLK4	HMDB0000172
124442	C1S	HMDB0000172
124443	CFD	HMDB0000172
124444	TMPRSS6	HMDB0000172
124445	KLK5	HMDB0000172
124446	TPSAB1	HMDB0000172
124447	CBS	HMDB0000172
124448	CELA2A	HMDB0000172
124449	PRSS3	HMDB0000172
124450	PSMB5	HMDB0000172
124451	CTSS	HMDB0000172
124452	PLAU	HMDB0000172
124453	PSMB2	HMDB0000172
124454	F10	HMDB0000172
124455	F7	HMDB0000172
124456	CTRC	HMDB0000172
124457	TPP2	HMDB0000172
124458	SLC3A2	HMDB0000172
124459	KLK8	HMDB0000172
124460	KLK7	HMDB0000172
124461	TMPRSS2	HMDB0000172
124462	F11	HMDB0000172
124463	ERAP2	HMDB0000172
124464	PVR	HMDB0000172
124465	CFB	HMDB0000172
124466	BCAT1	HMDB0000172
124467	CTRL	HMDB0000172
124468	ACR	HMDB0000929
124469	CTSG	HMDB0000929
124470	GZMB	HMDB0000929
124471	F9	HMDB0000929
124472	SLC6A2	HMDB0000929
124473	CPQ	HMDB0000929
124474	PLAT	HMDB0000929
124475	LTA4H	HMDB0000929
124476	SLC6A7	HMDB0000929
124477	GZMK	HMDB0000929
124478	LNPEP	HMDB0000929
124479	PROC	HMDB0000929
124480	PRTN3	HMDB0000929
124481	TPSG1	HMDB0000929
124482	TPH1	HMDB0000929
124483	CMA1	HMDB0000929
124484	SLC6A8	HMDB0000929
124485	F12	HMDB0000929
124486	SLC6A11	HMDB0000929
124487	FOLH1	HMDB0000929
124488	TRHDE	HMDB0000929
124489	SLC7A5	HMDB0000929
124490	SLC6A4	HMDB0000929
124491	PSMB1	HMDB0000929
124492	ELANE	HMDB0000929
124493	KLKB1	HMDB0000929
124494	ENPEP	HMDB0000929
124495	SLC6A15	HMDB0000929
124496	SLC6A3	HMDB0000929
124497	RNPEPL1	HMDB0000929
124498	GZMA	HMDB0000929
124499	ST14	HMDB0000929
124500	TMPRSS11D	HMDB0000929
124501	TMPRSS15	HMDB0000929
124502	SLC6A1	HMDB0000929
124503	CELA1	HMDB0000929
124504	RNPEP	HMDB0000929
124505	ERAP1	HMDB0000929
124506	ANPEP	HMDB0000929
124507	KLK1	HMDB0000929
124508	KYAT1	HMDB0000929
124509	SLC6A19	HMDB0000929
124510	CHRM1	HMDB0000929
124511	F2	HMDB0000929
124512	PRSS1	HMDB0000929
124513	PLG	HMDB0000929
124514	KLK6	HMDB0000929
124515	KLK2	HMDB0000929
124516	KLK3	HMDB0000929
124517	PRSS8	HMDB0000929
124518	NPEPPS	HMDB0000929
124519	SLC7A8	HMDB0000929
124520	SLC6A18	HMDB0000929
124521	KLK4	HMDB0000929
124522	C1S	HMDB0000929
124523	TPH2	HMDB0000929
124524	SLC6A17	HMDB0000929
124525	CFD	HMDB0000929
124526	TMPRSS6	HMDB0000929
124527	KLK5	HMDB0000929
124528	SLC6A16	HMDB0000929
124529	SLC6A13	HMDB0000929
124530	TPSAB1	HMDB0000929
124531	SLC6A20	HMDB0000929
124532	TAT	HMDB0000929
124533	LVRN	HMDB0000929
124534	DDC	HMDB0000929
124535	NAALADL1	HMDB0000929
124536	CELA2A	HMDB0000929
124537	SLC6A12	HMDB0000929
124538	TFRC	HMDB0000929
124539	SLC6A9	HMDB0000929
124540	PRSS3	HMDB0000929
124541	PSMB5	HMDB0000929
124542	SLC16A10	HMDB0000929
124543	CTSS	HMDB0000929
124544	PLAU	HMDB0000929
124545	PSMB2	HMDB0000929
124546	AOPEP	HMDB0000929
124547	F10	HMDB0000929
124548	F7	HMDB0000929
124549	CTRC	HMDB0000929
124550	TPP2	HMDB0000929
124551	SLC3A2	HMDB0000929
124552	TH	HMDB0000929
124553	KLK8	HMDB0000929
124554	KLK7	HMDB0000929
124555	TMPRSS2	HMDB0000929
124556	F11	HMDB0000929
124557	ERAP2	HMDB0000929
124558	CHRM4	HMDB0000929
124559	CFB	HMDB0000929
124560	IDO1	HMDB0000929
124561	NAALAD2	HMDB0000929
124562	SLC6A5	HMDB0000929
124563	IDO2	HMDB0000929
124564	TDO2	HMDB0000929
124565	PAH	HMDB0000929
124566	CTRL	HMDB0000929
124578	ACR	HMDB0000883
124579	CTSG	HMDB0000883
124580	GZMB	HMDB0000883
124581	F9	HMDB0000883
124582	PLAT	HMDB0000883
124583	CPA4	HMDB0000883
124584	GZMK	HMDB0000883
124585	LNPEP	HMDB0000883
124586	PROC	HMDB0000883
124587	PRTN3	HMDB0000883
124588	TPSG1	HMDB0000883
124589	CMA1	HMDB0000883
124590	F12	HMDB0000883
124591	SLC7A5	HMDB0000883
124592	ALDH2	HMDB0000883
124593	ARG2	HMDB0000883
124594	PSMB1	HMDB0000883
124595	ELANE	HMDB0000883
124596	KLKB1	HMDB0000883
124597	SLC6A15	HMDB0000883
124598	GZMA	HMDB0000883
124599	ST14	HMDB0000883
124600	TMPRSS11D	HMDB0000883
124601	TMPRSS15	HMDB0000883
124602	ACE	HMDB0000883
124603	CELA1	HMDB0000883
124604	ERAP1	HMDB0000883
124605	KLK1	HMDB0000883
124606	SLC6A19	HMDB0000883
124607	F2	HMDB0000883
124608	PRSS1	HMDB0000883
124609	PLG	HMDB0000883
124610	KLK6	HMDB0000883
124611	KLK2	HMDB0000883
124612	KLK3	HMDB0000883
124613	ALDH5A1	HMDB0000883
124614	PRSS8	HMDB0000883
124615	NPEPPS	HMDB0000883
124616	SLC7A8	HMDB0000883
124617	BCAT2	HMDB0000883
124618	SLC6A18	HMDB0000883
124619	KLK4	HMDB0000883
124620	C1S	HMDB0000883
124621	CFD	HMDB0000883
124622	TMPRSS6	HMDB0000883
124623	KLK5	HMDB0000883
124624	TPSAB1	HMDB0000883
124625	ALDH9A1	HMDB0000883
124626	CELA2A	HMDB0000883
124627	PRSS3	HMDB0000883
124628	PSMB5	HMDB0000883
124629	ARG1	HMDB0000883
124630	CTSS	HMDB0000883
124631	PLAU	HMDB0000883
124632	PSMB2	HMDB0000883
124633	F10	HMDB0000883
124634	F7	HMDB0000883
124635	CTRC	HMDB0000883
124636	TPP2	HMDB0000883
124637	SLC3A2	HMDB0000883
124638	KLK8	HMDB0000883
124639	KLK7	HMDB0000883
124640	TMPRSS2	HMDB0000883
124641	F11	HMDB0000883
124642	ERAP2	HMDB0000883
124643	PVR	HMDB0000883
124644	CFB	HMDB0000883
124645	BCAT1	HMDB0000883
124646	CTRL	HMDB0000883
124650	LNPEP	HMDB0000168
124651	ODC1	HMDB0000168
124652	FAAH	HMDB0000168
124653	SLC38A2	HMDB0000168
124654	PSMB1	HMDB0000168
124655	SLC6A15	HMDB0000168
124656	ERAP1	HMDB0000168
124657	NPEPPS	HMDB0000168
124658	SLC7A8	HMDB0000168
124659	PSMB5	HMDB0000168
124660	CTSS	HMDB0000168
124661	PSMB2	HMDB0000168
124662	TPP2	HMDB0000168
124663	SLC3A2	HMDB0000168
124664	SLC38A1	HMDB0000168
124665	ERAP2	HMDB0000168
124666	PVR	HMDB0000168
124667	SLC1A5	HMDB0000168
124668	ASPG	HMDB0000168
124672	SLC7A2	HMDB0000214
124673	P2RY10	HMDB0000214
124674	BDKRB1	HMDB0000214
124675	PROKR2	HMDB0000214
124676	MLNR	HMDB0000214
124677	GNRHR	HMDB0000214
124678	ODC1	HMDB0000214
124679	KISS1R	HMDB0000214
124680	RGS2	HMDB0000214
124681	KALRN	HMDB0000214
124682	GHSR	HMDB0000214
124683	FFAR2	HMDB0000214
124684	FFAR1	HMDB0000214
124685	F2RL3	HMDB0000214
124686	MCHR1	HMDB0000214
124687	NMUR2	HMDB0000214
124688	CHRM3	HMDB0000214
124689	NMBR	HMDB0000214
124690	HTR2B	HMDB0000214
124691	PLCB2	HMDB0000214
124692	SLC3A1	HMDB0000214
124693	ARG2	HMDB0000214
124694	PIK3CA	HMDB0000214
124695	GPR65	HMDB0000214
124696	GPR17	HMDB0000214
124697	AGTR1	HMDB0000214
124698	HTR2C	HMDB0000214
124699	NPFFR1	HMDB0000214
124700	PLCB3	HMDB0000214
124701	MCHR2	HMDB0000214
124702	CYSLTR2	HMDB0000214
124703	GRM1	HMDB0000214
124704	GNAQ	HMDB0000214
124705	PTGER1	HMDB0000214
124706	AZIN2	HMDB0000214
124707	CCKAR	HMDB0000214
124708	F2RL1	HMDB0000214
124709	SLC7A3	HMDB0000214
124710	AVPR1A	HMDB0000214
124711	PTAFR	HMDB0000214
124712	TACR3	HMDB0000214
124713	TACR1	HMDB0000214
124714	NTSR2	HMDB0000214
124715	PROKR1	HMDB0000214
124716	P2RY1	HMDB0000214
124717	NMUR1	HMDB0000214
124718	GRM5	HMDB0000214
124719	CHRM1	HMDB0000214
124720	ADRA1B	HMDB0000214
124721	LTB4R	HMDB0000214
124722	NPFFR2	HMDB0000214
124723	GPRC6A	HMDB0000214
124724	P2RY6	HMDB0000214
124725	TRHR	HMDB0000214
124726	P2RY2	HMDB0000214
124727	GRK2	HMDB0000214
124728	EDNRA	HMDB0000214
124729	GPR4	HMDB0000214
124730	F2R	HMDB0000214
124731	UTS2R	HMDB0000214
124732	OXTR	HMDB0000214
124733	FFAR3	HMDB0000214
124734	GPR132	HMDB0000214
124735	RGS19	HMDB0000214
124736	CCKBR	HMDB0000214
124737	PLCB1	HMDB0000214
124738	TRIO	HMDB0000214
124739	FPR2	HMDB0000214
124740	LPAR6	HMDB0000214
124741	LPAR1	HMDB0000214
124742	NPSR1	HMDB0000214
124743	RGS18	HMDB0000214
124744	ARG1	HMDB0000214
124745	AMD1	HMDB0000214
124746	NTSR1	HMDB0000214
124747	LPAR3	HMDB0000214
124748	PTGFR	HMDB0000214
124749	HCRTR2	HMDB0000214
124750	OPN4	HMDB0000214
124751	CYSLTR1	HMDB0000214
124752	TACR2	HMDB0000214
124753	HCRTR1	HMDB0000214
124754	EDNRB	HMDB0000214
124755	ADRA1D	HMDB0000214
124756	GRPR	HMDB0000214
124757	ADRA1A	HMDB0000214
124758	SLC7A1	HMDB0000214
124759	SLC7A4	HMDB0000214
124760	CHRM5	HMDB0000214
124761	GRK5	HMDB0000214
124762	QRFPR	HMDB0000214
124763	GATM	HMDB0000214
124764	HRH1	HMDB0000214
124765	GCGR	HMDB0000214
124766	LPAR2	HMDB0000214
124767	TBXA2R	HMDB0000214
124768	CASR	HMDB0000214
124769	LTB4R2	HMDB0000214
125014	NT5E	HMDB0000089
125015	ADK	HMDB0000089
125016	NT5C2	HMDB0000089
125017	SLC29A2	HMDB0000089
125018	SLC29A1	HMDB0000089
125185	FAP	HMDB0000159
125186	ACR	HMDB0000159
125187	CTSG	HMDB0000159
125188	GZMB	HMDB0000159
125189	F9	HMDB0000159
125190	CPQ	HMDB0000159
125191	PLAT	HMDB0000159
125192	LTA4H	HMDB0000159
125193	GZMK	HMDB0000159
125194	LNPEP	HMDB0000159
125195	PROC	HMDB0000159
125196	PRTN3	HMDB0000159
125197	TPSG1	HMDB0000159
125198	TPH1	HMDB0000159
125199	CMA1	HMDB0000159
125200	ACE2	HMDB0000159
125201	F12	HMDB0000159
125202	FOLH1	HMDB0000159
125203	TRHDE	HMDB0000159
125204	SLC7A5	HMDB0000159
125205	PSMB1	HMDB0000159
125206	ELANE	HMDB0000159
125207	KLKB1	HMDB0000159
125208	ENPEP	HMDB0000159
125209	RNPEPL1	HMDB0000159
125210	GZMA	HMDB0000159
125211	ST14	HMDB0000159
125212	TMPRSS11D	HMDB0000159
125213	TMPRSS15	HMDB0000159
125214	CA2	HMDB0000159
125215	CELA1	HMDB0000159
125216	RNPEP	HMDB0000159
125217	APEH	HMDB0000159
125218	ERAP1	HMDB0000159
125219	ANPEP	HMDB0000159
125220	KLK1	HMDB0000159
125221	KYAT1	HMDB0000159
125222	SLC6A19	HMDB0000159
125223	F2	HMDB0000159
125224	PRSS1	HMDB0000159
125225	PLG	HMDB0000159
125226	KLK6	HMDB0000159
125227	KLK2	HMDB0000159
125228	KLK3	HMDB0000159
125229	PRSS8	HMDB0000159
125230	PKM	HMDB0000159
125231	NPEPPS	HMDB0000159
125232	SLC7A8	HMDB0000159
125233	KLK4	HMDB0000159
125234	C1S	HMDB0000159
125235	TPH2	HMDB0000159
125236	PPME1	HMDB0000159
125237	CFD	HMDB0000159
125238	TMPRSS6	HMDB0000159
125239	KLK5	HMDB0000159
125240	DPP8	HMDB0000159
125241	TPSAB1	HMDB0000159
125242	TAT	HMDB0000159
125243	LVRN	HMDB0000159
125244	DDC	HMDB0000159
125245	NAALADL1	HMDB0000159
125246	CELA2A	HMDB0000159
125247	TFRC	HMDB0000159
125248	DPP4	HMDB0000159
125249	PRSS3	HMDB0000159
125250	PSMB5	HMDB0000159
125251	SLC16A10	HMDB0000159
125252	CTSS	HMDB0000159
125253	PLAU	HMDB0000159
125254	PSMB2	HMDB0000159
125255	AOPEP	HMDB0000159
125256	F10	HMDB0000159
125257	F7	HMDB0000159
125258	CTRC	HMDB0000159
125259	TPP2	HMDB0000159
125260	SLC3A2	HMDB0000159
125261	TH	HMDB0000159
125262	KLK8	HMDB0000159
125263	KLK7	HMDB0000159
125264	LIPF	HMDB0000159
125265	TMPRSS2	HMDB0000159
125266	F11	HMDB0000159
125267	ERAP2	HMDB0000159
125268	PVR	HMDB0000159
125269	CFB	HMDB0000159
125270	NAALAD2	HMDB0000159
125271	PAH	HMDB0000159
125272	CTRL	HMDB0000159
125273	AHCY	HMDB0000696
125274	SLC6A2	HMDB0000696
125275	SLC6A7	HMDB0000696
125276	LNPEP	HMDB0000696
125277	SLC6A8	HMDB0000696
125278	SLC6A11	HMDB0000696
125279	SLC38A2	HMDB0000696
125280	FOLH1	HMDB0000696
125281	SLC7A5	HMDB0000696
125282	SLC6A4	HMDB0000696
125283	PSMB1	HMDB0000696
125284	SLC6A15	HMDB0000696
125285	SLC6A3	HMDB0000696
125286	SLC6A1	HMDB0000696
125287	METAP1	HMDB0000696
125288	ERAP1	HMDB0000696
125289	NNMT	HMDB0000696
125290	SLC6A19	HMDB0000696
125291	METAP1D	HMDB0000696
125292	NPEPPS	HMDB0000696
125293	SLC7A8	HMDB0000696
125294	SLC6A18	HMDB0000696
125295	METAP2	HMDB0000696
125296	SLC6A17	HMDB0000696
125297	SLC6A16	HMDB0000696
125298	SLC6A13	HMDB0000696
125299	CBS	HMDB0000696
125300	SLC6A20	HMDB0000696
125301	TAT	HMDB0000696
125302	SLC6A12	HMDB0000696
125303	SLC6A9	HMDB0000696
125304	COMT	HMDB0000696
125305	PSMB5	HMDB0000696
125306	MTR	HMDB0000696
125307	AMD1	HMDB0000696
125308	CTSS	HMDB0000696
125309	CTH	HMDB0000696
125310	PSMB2	HMDB0000696
125311	TPP2	HMDB0000696
125312	SLC3A2	HMDB0000696
125313	SLC38A1	HMDB0000696
125314	ERAP2	HMDB0000696
125315	PVR	HMDB0000696
125316	SLC6A5	HMDB0000696
125453	CRY1	HMDB0000095
125454	NOTCH2	HMDB0000095
125455	NT5E	HMDB0000095
125456	ENPP2	HMDB0000095
125457	TRPA1	HMDB0000095
125458	NOTCH3	HMDB0000095
125459	FURIN	HMDB0000095
125460	NOTCH1	HMDB0000095
125461	ILK	HMDB0000095
125462	RRM1	HMDB0000095
125463	ANKK1	HMDB0000095
125464	TNKS	HMDB0000095
125465	NFKBIZ	HMDB0000095
125466	RIPK4	HMDB0000095
125467	PLA2G6	HMDB0000095
125468	NT5C2	HMDB0000095
125469	RRM2	HMDB0000095
125470	SLC26A1	HMDB0000095
125471	ENTPD1	HMDB0000095
125472	TNKS2	HMDB0000095
125473	NOTCH4	HMDB0000095
125474	EHMT2	HMDB0000095
125475	EHMT1	HMDB0000095
125476	ASPG	HMDB0000095
125601	SLC7A9	HMDB0000687
125602	SLC7A6	HMDB0000687
125603	SLC6A2	HMDB0000687
125604	CPQ	HMDB0000687
125605	SLC6A7	HMDB0000687
125606	LNPEP	HMDB0000687
125607	PEPD	HMDB0000687
125608	SLC6A8	HMDB0000687
125609	SLC6A11	HMDB0000687
125610	SLC38A2	HMDB0000687
125611	FOLH1	HMDB0000687
125612	SLC3A1	HMDB0000687
125613	SLC7A5	HMDB0000687
125614	SLC6A4	HMDB0000687
125615	ARG2	HMDB0000687
125616	PSMB1	HMDB0000687
125617	SLC6A15	HMDB0000687
125618	SLC6A3	HMDB0000687
125619	SLC7A7	HMDB0000687
125620	SLC6A1	HMDB0000687
125621	ERAP1	HMDB0000687
125622	SLC6A19	HMDB0000687
125623	NPEPPS	HMDB0000687
125624	SLC7A8	HMDB0000687
125625	BCAT2	HMDB0000687
125626	SLC6A18	HMDB0000687
125627	PPME1	HMDB0000687
125628	SLC6A17	HMDB0000687
125629	SLC6A16	HMDB0000687
125630	SLC6A13	HMDB0000687
125631	SLC6A20	HMDB0000687
125632	NAALADL1	HMDB0000687
125633	SLC6A12	HMDB0000687
125634	TFRC	HMDB0000687
125635	SLC6A9	HMDB0000687
125636	PSMB5	HMDB0000687
125637	CTSS	HMDB0000687
125638	PSMB2	HMDB0000687
125639	TPP2	HMDB0000687
125640	SLC3A2	HMDB0000687
125641	LIPF	HMDB0000687
125642	ERAP2	HMDB0000687
125643	PVR	HMDB0000687
125644	XPNPEP1	HMDB0000687
125645	NAALAD2	HMDB0000687
125646	SLC6A5	HMDB0000687
125647	BCAT1	HMDB0000687
125810	CAMK1G	HMDB0000045
125811	KCNQ1	HMDB0000045
125812	DRD4	HMDB0000045
125813	SIRT4	HMDB0000045
125814	SIRT1	HMDB0000045
125815	BDKRB1	HMDB0000045
125816	PTK6	HMDB0000045
125817	SRMS	HMDB0000045
125818	CSNK2A1	HMDB0000045
125819	PROKR2	HMDB0000045
125820	KCND1	HMDB0000045
125821	MLNR	HMDB0000045
125822	CSK	HMDB0000045
125823	KCNA7	HMDB0000045
125824	GNRHR	HMDB0000045
125825	PRKAB1	HMDB0000045
125826	GPR63	HMDB0000045
125827	ODC1	HMDB0000045
125828	KISS1R	HMDB0000045
125829	OPRD1	HMDB0000045
125830	PRLHR	HMDB0000045
125831	GHSR	HMDB0000045
125832	ATP7B	HMDB0000045
125833	PDE1B	HMDB0000045
125834	GPR83	HMDB0000045
125835	MC3R	HMDB0000045
125836	PLCG1	HMDB0000045
125837	PTGER2	HMDB0000045
125838	WNK4	HMDB0000045
125839	MCHR1	HMDB0000045
125840	GALR3	HMDB0000045
125841	OPN1SW	HMDB0000045
125842	SIRT2	HMDB0000045
125843	RAF1	HMDB0000045
125844	KCNA5	HMDB0000045
125845	TRIM28	HMDB0000045
125846	ACSS2	HMDB0000045
125847	PRKAB2	HMDB0000045
125848	ADCY7	HMDB0000045
125849	TRIM21	HMDB0000045
125850	SSTR4	HMDB0000045
125851	NMUR2	HMDB0000045
125852	DCLK1	HMDB0000045
125853	CAMK1	HMDB0000045
125854	HRH4	HMDB0000045
125855	APLNR	HMDB0000045
125856	NT5E	HMDB0000045
125857	CDK4	HMDB0000045
125858	TAAR5	HMDB0000045
125859	NMBR	HMDB0000045
125860	HTR2B	HMDB0000045
125861	GPR45	HMDB0000045
125862	BLK	HMDB0000045
125863	ENPP2	HMDB0000045
125864	ADCY3	HMDB0000045
125865	CDK15	HMDB0000045
125866	IDH1	HMDB0000045
125867	CDK17	HMDB0000045
125868	ALDH2	HMDB0000045
125869	DAPK2	HMDB0000045
125870	CSNK2A2	HMDB0000045
125871	PRKX	HMDB0000045
125872	MARK4	HMDB0000045
125873	KCNQ4	HMDB0000045
125874	MAPK3	HMDB0000045
125875	SLC27A5	HMDB0000045
125876	PRKCQ	HMDB0000045
125877	KCNK6	HMDB0000045
125878	EIF2AK4	HMDB0000045
125879	STK17B	HMDB0000045
125880	PPAT	HMDB0000045
125881	TXK	HMDB0000045
125882	PRKG2	HMDB0000045
125883	PDE8B	HMDB0000045
125884	OPRK1	HMDB0000045
125885	CDK6	HMDB0000045
125886	CDK14	HMDB0000045
125887	KCNC1	HMDB0000045
125888	CDK2	HMDB0000045
125889	GPR84	HMDB0000045
125890	SSTR1	HMDB0000045
125891	GPR65	HMDB0000045
125892	SLC27A2	HMDB0000045
125893	NUDT7	HMDB0000045
125894	SIK1	HMDB0000045
125895	ACKR3	HMDB0000045
125896	AGTR1	HMDB0000045
125897	MYLK4	HMDB0000045
125898	GPR6	HMDB0000045
125899	TAAR6	HMDB0000045
125900	TAAR8	HMDB0000045
125901	TAAR1	HMDB0000045
125902	CDK16	HMDB0000045
125903	HTR2C	HMDB0000045
125904	GPR119	HMDB0000045
125905	PSKH2	HMDB0000045
125906	NPFFR1	HMDB0000045
125907	ADRA2A	HMDB0000045
125908	KCNA6	HMDB0000045
125909	MCHR2	HMDB0000045
125910	PDE3B	HMDB0000045
125911	CAMK4	HMDB0000045
125912	SCN2A	HMDB0000045
125913	GPR26	HMDB0000045
125914	PDE11A	HMDB0000045
125915	ADCY8	HMDB0000045
125916	ADK	HMDB0000045
125917	KCNS2	HMDB0000045
125918	PRKAG2	HMDB0000045
125919	HTR5A	HMDB0000045
125920	HTR6	HMDB0000045
125921	PSKH1	HMDB0000045
125922	PTGIR	HMDB0000045
125923	CCR2	HMDB0000045
125924	CCR5	HMDB0000045
125925	PTGER1	HMDB0000045
125926	SSTR5	HMDB0000045
125927	ADCY9	HMDB0000045
125928	KCNF1	HMDB0000045
125929	CCKAR	HMDB0000045
125930	CCR1	HMDB0000045
125931	RHO	HMDB0000045
125932	GPR85	HMDB0000045
125933	ADCY1	HMDB0000045
125934	KCNV1	HMDB0000045
125935	WNK2	HMDB0000045
125936	GPR101	HMDB0000045
125937	AVPR1A	HMDB0000045
125938	GALR1	HMDB0000045
125939	MC4R	HMDB0000045
125940	SCNN1G	HMDB0000045
125941	TRPM2	HMDB0000045
125942	RRM1	HMDB0000045
125943	DAPK3	HMDB0000045
125944	GPR22	HMDB0000045
125945	PTGER4	HMDB0000045
125946	GPR27	HMDB0000045
125947	PTGDR	HMDB0000045
125948	SCN1A	HMDB0000045
125949	NTSR2	HMDB0000045
125950	PROKR1	HMDB0000045
125951	KCNG3	HMDB0000045
125952	CXCR6	HMDB0000045
125953	ADORA2B	HMDB0000045
