	HMDB	GENE	direction	Source
3205	HMDB0000217	HSD11B1	producing	Experimental
3206	HMDB0000902	HSD11B2	degrading	Experimental
3212	HMDB0000902	QDPR	producing	Experimental
3214	HMDB0000217	QDPR	producing	Experimental
3216	HMDB0000217	DHRS3	degrading	Experimental
3219	HMDB0000217	DHRS4	degrading	Experimental
3235	HMDB0000902	SORD	degrading	Experimental
3237	HMDB0000247	SORD	degrading	Experimental
3240	HMDB0000208	DHTKD1	degrading	Experimental
3304	HMDB0000939	DIMT1	degrading	Experimental
3305	HMDB0000902	DLD	degrading	Experimental
3319	HMDB0000045	LIG1	degrading	Experimental
3322	HMDB0000045	LIG3	degrading	Experimental
3325	HMDB0000045	LIG4	degrading	Experimental
3332	HMDB0000939	DNMT3A	degrading	Experimental
3334	HMDB0000939	DNMT3B	degrading	Experimental
3336	HMDB0000939	DNMT3L	degrading	Experimental
3338	HMDB0000939	DNMT1	degrading	Experimental
3356	HMDB0000939	DOT1L	degrading	Experimental
3359	HMDB0000939	DPH5	producing	Experimental
3423	HMDB0000217	DPYD	degrading	Experimental
3424	HMDB0000300	DPYD	producing	Experimental
3428	HMDB0000262	DPYD	producing	Experimental
3433	HMDB0000217	DPYD	producing	Experimental
3436	HMDB0000026	DPYS	producing	Experimental
3520	HMDB0000217	DHFRL1	degrading	Experimental
3523	HMDB0000902	DHFRL1	degrading	Experimental
3529	HMDB0000217	DHFR	degrading	Experimental
3532	HMDB0000902	DHFR	degrading	Experimental
3543	HMDB0000902	HADHA	degrading	Experimental
3626	HMDB0000902	EHHADH	degrading	Experimental
3672	HMDB0000208	EGLN1	degrading	Experimental
3675	HMDB0000208	EGLN2	degrading	Experimental
3678	HMDB0000208	EGLN3	degrading	Experimental
3682	HMDB0000939	EHMT1	degrading	Experimental
3684	HMDB0000939	EHMT2	degrading	Experimental
3721	HMDB0000263	ENO1	producing	Experimental
3724	HMDB0000263	ENO3	producing	Experimental
3727	HMDB0000263	ENO2	producing	Experimental
3734	HMDB0000902	ENPP1	degrading	Experimental
3735	HMDB0000045	ENPP1	producing	Experimental
3740	HMDB0000288	ENPP1	producing	Experimental
3751	HMDB0000902	ENPP3	degrading	Experimental
3752	HMDB0000045	ENPP3	producing	Experimental
3757	HMDB0000288	ENPP3	producing	Experimental
3767	HMDB0000086	ENPP6	degrading	Experimental
3775	HMDB0000045	ENTPD1	producing	Experimental
3780	HMDB0000288	ENTPD1	producing	Experimental
3784	HMDB0001397	ENTPD1	producing	Experimental
3788	HMDB0000095	ENTPD1	producing	Experimental
3805	HMDB0000045	ENTPD3	producing	Experimental
3810	HMDB0000288	ENTPD3	producing	Experimental
3814	HMDB0001397	ENTPD3	producing	Experimental
3818	HMDB0000095	ENTPD3	producing	Experimental
3832	HMDB0000288	ENTPD4	producing	Experimental
3835	HMDB0001397	ENTPD4	producing	Experimental
3840	HMDB0001397	ENTPD5	producing	Experimental
3844	HMDB0000288	ENTPD5	producing	Experimental
3850	HMDB0000288	ENTPD6	producing	Experimental
3853	HMDB0001397	ENTPD6	producing	Experimental
3858	HMDB0000045	ENTPD8	producing	Experimental
3863	HMDB0000288	ENTPD8	producing	Experimental
3867	HMDB0001397	ENTPD8	producing	Experimental
3871	HMDB0000095	ENTPD8	producing	Experimental
3889	HMDB0000095	EPT1	degrading	Experimental
3906	HMDB0000217	SQLE	producing	Experimental
3912	HMDB0000217	TM7SF2	degrading	Experimental
3920	HMDB0000217	TM7SF2	producing	Experimental
3970	HMDB0000939	EZH1	degrading	Experimental
3972	HMDB0000939	EZH2	degrading	Experimental
4042	HMDB0000217	FAR1	degrading	Experimental
4047	HMDB0000217	FAR2	degrading	Experimental
4069	HMDB0000217	FASN	degrading	Experimental
4082	HMDB0000217	TSTA3	degrading	Experimental
4093	HMDB0000217	FDFT1	producing	Experimental
4096	HMDB0000045	FHIT	producing	Experimental
4106	HMDB0000217	FMO1	producing	Experimental
4111	HMDB0000217	FMO2	producing	Experimental
4116	HMDB0000217	FMO3	producing	Experimental
4121	HMDB0000217	FMO4	producing	Experimental
4126	HMDB0000217	FMO5	producing	Experimental
4131	HMDB0000217	FMO6P	producing	Experimental
4141	HMDB0000148	FPGS	degrading	Experimental
4169	HMDB0000148	FTCD	degrading	Experimental
4190	HMDB0000156	FH	degrading	Experimental
4212	HMDB0000217	C5orf4	producing	Experimental
4216	HMDB0000902	C5orf4	producing	Experimental
4223	HMDB0000902	GAPDHS	degrading	Experimental
4229	HMDB0000902	GAPDH	degrading	Experimental
4250	HMDB0000217	G6PD	degrading	Experimental
4259	HMDB0001316	H6PD	degrading	Experimental
4260	HMDB0001316	H6PD	producing	Experimental
4262	HMDB0000217	H6PD	degrading	Experimental
4271	HMDB0000112	ABAT	degrading	Experimental
4272	HMDB0000208	ABAT	degrading	Experimental
4274	HMDB0000148	ABAT	producing	Experimental
4277	HMDB0000056	ABAT	degrading	Experimental
4320	HMDB0000939	GAMT	producing	Experimental
4321	HMDB0000064	GAMT	producing	Experimental
4327	HMDB0000258	GANC	degrading	Experimental
4331	HMDB0000641	QRSL1	degrading	Experimental
4334	HMDB0000148	QRSL1	producing	Experimental
4336	HMDB0000641	PET112	degrading	Experimental
4339	HMDB0000148	PET112	producing	Experimental
4341	HMDB0000641	GATC	degrading	Experimental
4344	HMDB0000148	GATC	producing	Experimental
4345	HMDB0000517	GATM	degrading	Experimental
4346	HMDB0000123	GATM	degrading	Experimental
4347	HMDB0000214	GATM	producing	Experimental
4349	HMDB0000112	GATM	degrading	Experimental
4378	HMDB0000123	GCSH	degrading	Experimental
4380	HMDB0000902	GCSH	degrading	Experimental
4386	HMDB0000123	GLDC	degrading	Experimental
4391	HMDB0000123	AMT	degrading	Experimental
4392	HMDB0000902	AMT	degrading	Experimental
4413	HMDB0000211	GDE1	producing	Experimental
4414	HMDB0000126	GDE1	producing	Experimental
4429	HMDB0000045	GPHN	producing	Experimental
4430	HMDB0000641	GFPT1	degrading	Experimental
4432	HMDB0000148	GFPT1	producing	Experimental
4434	HMDB0000641	GFPT2	degrading	Experimental
4436	HMDB0000148	GFPT2	producing	Experimental
4438	HMDB0000267	GGACT	degrading	Experimental
4439	HMDB0000267	GGCT	degrading	Experimental
4441	HMDB0000267	GGCT	producing	Experimental
4456	HMDB0000148	GGT1	producing	Experimental
4457	HMDB0000148	GGT1	degrading	Experimental
4459	HMDB0000251	GGT1	degrading	Experimental
4466	HMDB0000148	GGT2	producing	Experimental
4470	HMDB0000148	GGT3P	producing	Experimental
4474	HMDB0000148	GGT5	producing	Experimental
4475	HMDB0000148	GGT5	degrading	Experimental
4477	HMDB0000251	GGT5	degrading	Experimental
4484	HMDB0000148	GGT6	producing	Experimental
4486	HMDB0000251	GGT6	degrading	Experimental
4489	HMDB0000148	GGT6	degrading	Experimental
4494	HMDB0000148	GGT7	producing	Experimental
4496	HMDB0000251	GGT7	degrading	Experimental
4499	HMDB0000148	GGT7	degrading	Experimental
4515	HMDB0000807	GLYCTK	producing	Experimental
4519	HMDB0000148	GLUL	degrading	Experimental
4523	HMDB0000641	GLUL	producing	Experimental
4524	HMDB0000112	GLUL	producing	Experimental
4533	HMDB0000126	GK2	producing	Experimental
4537	HMDB0000126	GK3P	producing	Experimental
4541	HMDB0000126	GK5	producing	Experimental
4545	HMDB0000126	GK	producing	Experimental
4546	HMDB0000641	GLS	degrading	Experimental
4548	HMDB0000148	GLS	producing	Experimental
4550	HMDB0000641	GLS2	degrading	Experimental
4552	HMDB0000148	GLS2	producing	Experimental
4574	HMDB0000123	GLYAT	degrading	Experimental
4579	HMDB0000123	SHMT1	degrading	Experimental
4584	HMDB0000123	SHMT1	producing	Experimental
4590	HMDB0000641	GLYATL1	degrading	Experimental
4592	HMDB0000123	GLYATL2	degrading	Experimental
4595	HMDB0000123	SHMT2	degrading	Experimental
4600	HMDB0000123	SHMT2	producing	Experimental
4614	HMDB0000217	GMPR	degrading	Experimental
4615	HMDB0001397	GMPR	producing	Experimental
4620	HMDB0000217	GMPR2	degrading	Experimental
4621	HMDB0001397	GMPR2	producing	Experimental
4629	HMDB0000123	GNMT	degrading	Experimental
4630	HMDB0000939	GNMT	producing	Experimental
4631	HMDB0000271	GNMT	producing	Experimental
4643	HMDB0000288	GNPTAB	degrading	Experimental
4650	HMDB0001316	IDNK	producing	Experimental
4651	HMDB0000126	GPAM	degrading	Experimental
4653	HMDB0000126	GPAT2	degrading	Experimental
4655	HMDB0000126	AGPAT9	degrading	Experimental
4657	HMDB0000126	AGPAT6	degrading	Experimental
4659	HMDB0000086	GPCPD1	degrading	Experimental
4661	HMDB0000097	GPCPD1	producing	Experimental
4662	HMDB0000126	GPCPD1	producing	Experimental
4663	HMDB0000126	GPD1L	degrading	Experimental
4664	HMDB0000902	GPD1L	degrading	Experimental
4668	HMDB0000126	GPD1	degrading	Experimental
4669	HMDB0000902	GPD1	degrading	Experimental
4673	HMDB0000126	GPD2	degrading	Experimental
4680	HMDB0000288	DPAGT1	producing	Experimental
4683	HMDB0003337	GPX1	producing	Experimental
4690	HMDB0003337	GPX2	producing	Experimental
4697	HMDB0003337	GPX3	producing	Experimental
4703	HMDB0003337	GPX4	degrading	Experimental
4707	HMDB0003337	GPX5	producing	Experimental
4714	HMDB0003337	GPX6	producing	Experimental
4721	HMDB0003337	GPX7	producing	Experimental
4728	HMDB0003337	GPX8	producing	Experimental
4731	HMDB0000217	GRHPR	degrading	Experimental
4737	HMDB0000902	GRHPR	degrading	Experimental
4742	HMDB0000148	GCLC	degrading	Experimental
4749	HMDB0000123	GSS	degrading	Experimental
4754	HMDB0000217	GSR	degrading	Experimental
4755	HMDB0003337	GSR	producing	Experimental
4757	HMDB0000902	GSR	degrading	Experimental
4982	HMDB0003337	GSTO1	producing	Experimental
5007	HMDB0003337	GSTO2	producing	Experimental
5099	HMDB0000641	GMPS	degrading	Experimental
5101	HMDB0000045	GMPS	producing	Experimental
5103	HMDB0001397	GMPS	producing	Experimental
5104	HMDB0000148	GMPS	producing	Experimental
5110	HMDB0000292	GDA	producing	Experimental
5136	HMDB0000902	HSD17B6	degrading	Experimental
5144	HMDB0000217	HSD17B6	degrading	Experimental
5182	HMDB0000902	HSD17B10	degrading	Experimental
5188	HMDB0000902	HADH	degrading	Experimental
5221	HMDB0000123	ALAS2	degrading	Experimental
5226	HMDB0000123	ALAS1	degrading	Experimental
5253	HMDB0000177	HEMK1	degrading	Experimental
5256	HMDB0000939	HEMK1	producing	Experimental
5258	HMDB0000259	HEMK1	degrading	Experimental
5266	HMDB0000939	HENMT1	degrading	Experimental
5294	HMDB0000208	HIF1AN	degrading	Experimental
5332	HMDB0000217	HMGCR	degrading	Experimental
5361	HMDB0000939	HNMT	producing	Experimental
5366	HMDB0000208	ADHFE1	degrading	Experimental
5381	HMDB0000157	HPRT1	producing	Experimental
5383	HMDB0001397	HPRT1	degrading	Experimental
5385	HMDB0000045	HPRT1	degrading	Experimental
5386	HMDB0000034	HPRT1	producing	Experimental
5388	HMDB0000292	HPRT1	producing	Experimental
5418	HMDB0000177	HAL	degrading	Experimental
5499	HMDB0000929	IDO1	degrading	Experimental
5503	HMDB0000259	IDO1	degrading	Experimental
5505	HMDB0000929	IDO2	degrading	Experimental
5510	HMDB0000259	IDO2	degrading	Experimental
5521	HMDB0000939	ICMT	degrading	Experimental
5523	HMDB0000193	IDH3A	degrading	Experimental
5524	HMDB0000902	IDH3A	degrading	Experimental
5525	HMDB0000208	IDH3A	producing	Experimental
5529	HMDB0000193	IDH3B	degrading	Experimental
5530	HMDB0000902	IDH3B	degrading	Experimental
5531	HMDB0000208	IDH3B	producing	Experimental
5535	HMDB0000193	IDH3G	degrading	Experimental
5536	HMDB0000902	IDH3G	degrading	Experimental
5537	HMDB0000208	IDH3G	producing	Experimental
5541	HMDB0000193	IDH1	degrading	Experimental
5542	HMDB0000217	IDH1	degrading	Experimental
5543	HMDB0000208	IDH1	producing	Experimental
5549	HMDB0000193	IDH2	degrading	Experimental
5550	HMDB0000217	IDH2	degrading	Experimental
5551	HMDB0000208	IDH2	producing	Experimental
5587	HMDB0000902	IMPDH1	degrading	Experimental
5595	HMDB0000902	IMPDH2	degrading	Experimental
5603	HMDB0000211	IMPA1	degrading	Experimental
5606	HMDB0000211	IMPA1	producing	Experimental
5610	HMDB0000211	IMPA2	degrading	Experimental
5613	HMDB0000211	IMPA2	producing	Experimental
5617	HMDB0000211	IMPAD1	degrading	Experimental
5620	HMDB0000045	IMPAD1	producing	Experimental
5624	HMDB0000211	IMPAD1	producing	Experimental
5628	HMDB0000939	INMT	degrading	Experimental
5629	HMDB0000939	INMT	producing	Experimental
5631	HMDB0000259	INMT	degrading	Experimental
5666	HMDB0000248	DIO1	degrading	Experimental
5670	HMDB0000248	DIO2	degrading	Experimental
5674	HMDB0000248	DIO3	degrading	Experimental
5705	HMDB0001397	ITPA	producing	Experimental
5708	HMDB0000288	ITPA	producing	Experimental
5730	HMDB0000158	IYD	degrading	Experimental
5731	HMDB0000217	IYD	degrading	Experimental
5775	HMDB0000045	AK1	degrading	Experimental
5780	HMDB0000045	AK2	degrading	Experimental
5784	HMDB0000045	AK3	degrading	Experimental
5789	HMDB0000045	AK4	degrading	Experimental
5794	HMDB0000045	AK5	degrading	Experimental
5799	HMDB0000045	TAF9	degrading	Experimental
5802	HMDB0000045	AK7	degrading	Experimental
5807	HMDB0000045	AK8	degrading	Experimental
5809	HMDB0000684	CCBL1	degrading	Experimental
5810	HMDB0000208	CCBL1	degrading	Experimental
5811	HMDB0000148	CCBL1	producing	Experimental
5812	HMDB0000641	CCBL1	degrading	Experimental
5815	HMDB0000159	CCBL1	producing	Experimental
5821	HMDB0000696	CCBL1	producing	Experimental
5826	HMDB0000684	CCBL2	degrading	Experimental
5827	HMDB0000208	CCBL2	degrading	Experimental
5828	HMDB0000148	CCBL2	producing	Experimental
5833	HMDB0000123	CCBL2	producing	Experimental
5836	HMDB0000696	CCBL2	producing	Experimental
5856	HMDB0000123	GCAT	degrading	Experimental
5860	HMDB0000064	CKB	degrading	Experimental
5862	HMDB0001511	CKB	producing	Experimental
5864	HMDB0000064	CKM	degrading	Experimental
5866	HMDB0001511	CKM	producing	Experimental
5868	HMDB0000064	CKMT2	degrading	Experimental
5870	HMDB0001511	CKMT2	producing	Experimental
5872	HMDB0000064	CKMT1A	degrading	Experimental
5874	HMDB0001511	CKMT1A	producing	Experimental
5877	HMDB0000288	CMPK1	degrading	Experimental
5880	HMDB0000095	CMPK1	degrading	Experimental
5882	HMDB0001202	CMPK1	degrading	Experimental
5884	HMDB0000208	KDM2A	degrading	Experimental
5889	HMDB0000208	KDM2B	degrading	Experimental
5894	HMDB0000208	KDM8	degrading	Experimental
5899	HMDB0000217	KDSR	degrading	Experimental
5906	HMDB0000684	AFMID	producing	Experimental
5908	HMDB0001123	AFMID	producing	Experimental
5912	HMDB0001397	GUK1	degrading	Experimental
5928	HMDB0000273	TK1	degrading	Experimental
5935	HMDB0000273	TK2	degrading	Experimental
5942	HMDB0000127	KL	degrading	Experimental
5943	HMDB0000684	KMO	degrading	Experimental
5947	HMDB0000217	KMO	producing	Experimental
5953	HMDB0000263	PKM	producing	Experimental
5960	HMDB0000263	PKM	degrading	Experimental
5964	HMDB0000263	PKLR	producing	Experimental
5971	HMDB0000263	PKLR	degrading	Experimental
5982	HMDB0000684	KYNU	degrading	Experimental
5984	HMDB0001123	KYNU	producing	Experimental
5985	HMDB0000161	KYNU	producing	Experimental
5990	HMDB0000208	L2HGDH	degrading	Experimental
5991	HMDB0059655	L2HGDH	degrading	Experimental
5993	HMDB0000208	L2HGDH	producing	Experimental
5998	HMDB0041627	LALBA	producing	Experimental
6001	HMDB0000939	LCMT1	degrading	Experimental
6002	HMDB0000190	LDHAL6A	degrading	Experimental
6003	HMDB0000902	LDHAL6A	degrading	Experimental
6007	HMDB0000008	LDHAL6A	degrading	Experimental
6011	HMDB0000190	LDHAL6B	degrading	Experimental
6012	HMDB0000902	LDHAL6B	degrading	Experimental
6016	HMDB0000008	LDHAL6B	degrading	Experimental
6020	HMDB0000190	LDHA	degrading	Experimental
6021	HMDB0000902	LDHA	degrading	Experimental
6025	HMDB0000008	LDHA	degrading	Experimental
6029	HMDB0000190	LDHB	degrading	Experimental
6030	HMDB0000902	LDHB	degrading	Experimental
6034	HMDB0000008	LDHB	degrading	Experimental
6038	HMDB0000190	LDHC	degrading	Experimental
6039	HMDB0000902	LDHC	degrading	Experimental
6043	HMDB0000008	LDHC	degrading	Experimental
6057	HMDB0000696	LIAS	degrading	Experimental
6081	HMDB0000045	LIPT1	degrading	Experimental
6103	HMDB0041627	LCT	degrading	Experimental
6137	HMDB0000086	ASPG	degrading	Experimental
6138	HMDB0000168	ASPG	degrading	Experimental
6139	HMDB0000191	ASPG	producing	Experimental
6143	HMDB0000086	CLC	degrading	Experimental
6162	HMDB0000258	GAA	degrading	Experimental
6171	HMDB0000086	LYPLA1	degrading	Experimental
6179	HMDB0000092	DMGDH	degrading	Experimental
6181	HMDB0000271	DMGDH	degrading	Experimental
6202	HMDB0000156	ME2	degrading	Experimental
6203	HMDB0000902	ME2	degrading	Experimental
6209	HMDB0000156	ME3	degrading	Experimental
6210	HMDB0000217	ME3	degrading	Experimental
6216	HMDB0000156	ME1	degrading	Experimental
6217	HMDB0000217	ME1	degrading	Experimental
6227	HMDB0000696	MAT2B	producing	Experimental
6258	HMDB0000939	RNMT	degrading	Experimental
6291	HMDB0000156	MDH1	degrading	Experimental
6292	HMDB0000902	MDH1	degrading	Experimental
6296	HMDB0000156	MDH2	degrading	Experimental
6297	HMDB0000902	MDH2	degrading	Experimental
6301	HMDB0000217	MECR	degrading	Experimental
6316	HMDB0000217	MECR	producing	Experimental
6321	HMDB0000177	METTL2B	degrading	Experimental
6324	HMDB0000939	METTL2B	producing	Experimental
6326	HMDB0000259	METTL2B	degrading	Experimental
6336	HMDB0000696	MTR	producing	Experimental
6340	HMDB0000696	MAT1A	degrading	Experimental
6349	HMDB0000696	MAT1A	producing	Experimental
6354	HMDB0000696	MAT2A	degrading	Experimental
6363	HMDB0000696	MAT2A	producing	Experimental
6367	HMDB0000177	METTL6	degrading	Experimental
6370	HMDB0000939	METTL6	producing	Experimental
6372	HMDB0000259	METTL6	degrading	Experimental
6396	HMDB0000258	MGAM	degrading	Experimental
6477	HMDB0000217	MICAL1	degrading	Experimental
6481	HMDB0000217	MICAL2	degrading	Experimental
6485	HMDB0000217	MICAL3	degrading	Experimental
6491	HMDB0000208	MINA	degrading	Experimental
6501	HMDB0000211	MIOX	degrading	Experimental
6503	HMDB0000127	MIOX	producing	Experimental
6506	HMDB0000939	MLL	degrading	Experimental
6508	HMDB0000939	MLL2	degrading	Experimental
6510	HMDB0000939	MLL3	degrading	Experimental
6512	HMDB0000939	WBP7	degrading	Experimental
6514	HMDB0000939	MLL5	degrading	Experimental
6520	HMDB0000902	ALDH6A1	degrading	Experimental
6529	HMDB0000217	ALDH6A1	degrading	Experimental
6540	HMDB0000161	MOCOS	producing	Experimental
6548	HMDB0000045	MOCS3	degrading	Experimental
6579	HMDB0000217	MSMO1	producing	Experimental
6582	HMDB0000902	MSMO1	producing	Experimental
6584	HMDB0000696	MSRA	degrading	Experimental
6585	HMDB0000696	MSRB1	degrading	Experimental
6586	HMDB0000696	MSRB2	degrading	Experimental
6587	HMDB0000696	MSRB3	degrading	Experimental
6589	HMDB0000939	METTL3	degrading	Experimental
6592	HMDB0000034	MTAP	producing	Experimental
6595	HMDB0000902	MTHFD2L	degrading	Experimental
6603	HMDB0000902	MTHFD2	degrading	Experimental
6618	HMDB0000217	MTHFR	degrading	Experimental
6622	HMDB0000902	MTHFR	degrading	Experimental
6628	HMDB0000217	MTMR1	degrading	Experimental
6631	HMDB0000902	MTMR1	producing	Experimental
6637	HMDB0000217	MTMR2	degrading	Experimental
6640	HMDB0000902	MTMR2	producing	Experimental
6650	HMDB0000217	MTMR6	degrading	Experimental
6653	HMDB0000902	MTMR6	producing	Experimental
6659	HMDB0000217	MTMR7	degrading	Experimental
6662	HMDB0000902	MTMR7	producing	Experimental
6678	HMDB0000939	FTSJD2	degrading	Experimental
6679	HMDB0000939	MTRR	degrading	Experimental
6680	HMDB0000217	MTRR	degrading	Experimental
6709	HMDB0000641	NADSYN1	degrading	Experimental
6711	HMDB0000045	NADSYN1	producing	Experimental
6713	HMDB0000902	NADSYN1	producing	Experimental
6714	HMDB0000148	NADSYN1	producing	Experimental
6716	HMDB0000902	NADK	degrading	Experimental
6718	HMDB0000217	NADK	producing	Experimental
6731	HMDB0000148	NAGS	degrading	Experimental
6734	HMDB0000902	NADKD1	degrading	Experimental
6736	HMDB0000217	NADKD1	producing	Experimental
6739	HMDB0001406	NAMPT	producing	Experimental
6747	HMDB0000902	ART1	degrading	Experimental
6748	HMDB0001406	ART1	degrading	Experimental
6749	HMDB0000217	ART1	degrading	Experimental
6750	HMDB0000902	ART3	degrading	Experimental
6751	HMDB0001406	ART3	degrading	Experimental
6752	HMDB0000217	ART3	degrading	Experimental
6753	HMDB0000902	ART4	degrading	Experimental
6754	HMDB0001406	ART4	degrading	Experimental
6755	HMDB0000217	ART4	degrading	Experimental
6756	HMDB0000902	ART5	degrading	Experimental
6757	HMDB0001406	ART5	degrading	Experimental
6758	HMDB0000217	ART5	degrading	Experimental
6760	HMDB0000191	NAT8L	degrading	Experimental
