,HMDB,GENE,direction
10103,HMDB0001429,CHD5,producing
10104,HMDB0001429,CHD4,producing
10105,HMDB0001429,CHD3,producing
10106,HMDB0001429,CHD2,producing
10107,HMDB0001429,CHD1,producing
10108,HMDB0001429,CHD1L,producing
10109,HMDB0001429,CFTR,producing
10110,HMDB0001429,CDC14C,degrading
10111,HMDB0001429,BLM,producing
10112,HMDB0001429,ATRX,producing
10113,HMDB0001429,ATAD2,producing
10114,HMDB0001429,ATAD1,producing
10115,HMDB0001429,ATP13A5,producing
10116,HMDB0001429,ATP13A4,producing
10117,HMDB0001429,ATP13A3,producing
10118,HMDB0001429,ATP13A2,producing
10119,HMDB0001429,ATP13A1,producing
10120,HMDB0001429,ASCC3,producing
10121,HMDB0001429,RAD54L2,producing
10122,HMDB0001429,PGAM5,producing
10123,HMDB0001429,PPP2R2A,producing
10124,HMDB0001429,PPP3R1,producing
10125,HMDB0001429,PPP1CB,producing
10126,HMDB0001429,PPP3R2,producing
10127,HMDB0001429,PPP1CC,producing
10128,HMDB0001429,PPP1R2,producing
10129,HMDB0001429,CTDSP2,producing
10130,HMDB0001429,PPM1E,producing
10131,HMDB0001429,PPP1CA,producing
10132,HMDB0001429,PPM1D,producing
10133,HMDB0001429,PPP2R3B,producing
10134,HMDB0001429,UBLCP1,producing
10135,HMDB0001429,PPM1M,producing
10136,HMDB0001429,PPM1K,producing
10137,HMDB0001429,SSU72,producing
10138,HMDB0001429,PPP2R2B,producing
10139,HMDB0001429,PPEF2,producing
10140,HMDB0001429,PPP1R3A,producing
10141,HMDB0001429,PPP4C,producing
10142,HMDB0001429,CTDSPL,producing
10143,HMDB0001429,CTDSP1,producing
10144,HMDB0001429,PPP3CA,producing
10145,HMDB0001429,PPM1B,producing
10146,HMDB0001429,PPP2R1B,producing
10147,HMDB0001429,PPP1R1A,producing
10148,HMDB0001429,ILKAP,producing
10149,HMDB0001429,PPP1R1B,producing
10150,HMDB0001429,RPAP2,producing
10151,HMDB0001429,PPP3CC,producing
10152,HMDB0001429,PPP1R3C,producing
10153,HMDB0001429,PPP6C,producing
10154,HMDB0001429,PPM1G,producing
10155,HMDB0001429,PPP2CA,producing
10156,HMDB0001429,PPP3CB,producing
10157,HMDB0001429,PPP2R1A,producing
10158,HMDB0001429,PPP2CB,producing
10159,HMDB0001429,PPM1A,producing
10160,HMDB0001429,PPM1F,producing
10161,HMDB0001429,PPEF1,producing
10162,HMDB0001429,PHLPP1,producing
10163,HMDB0001429,PPP2R2C,producing
10164,HMDB0001429,PPP2R3A,producing
10165,HMDB0001429,CTDP1,producing
10166,HMDB0001429,PHLPP2,producing
10167,HMDB0001429,PPP5C,producing
10168,HMDB0001429,NUDT11,producing
10169,HMDB0001429,NUDT4,producing
10170,HMDB0001429,NUDT10,producing
10171,HMDB0001429,NUDT3,producing
10172,HMDB0001429,PDP2,producing
10173,HMDB0001429,PDP1,producing
10174,HMDB0001429,RNGTT,producing
10175,HMDB0001429,PNKP,producing
10176,HMDB0001429,CHMP4A,producing
10177,HMDB0001429,STYXL2,producing
10178,HMDB0001429,PTPN1,producing
10179,HMDB0001429,PTPRT,producing
10180,HMDB0001429,DUSP21,producing
10181,HMDB0001429,DUSP29,producing
10182,HMDB0001429,DUSP28,producing
10183,HMDB0001429,DUSP8,producing
10184,HMDB0001429,PTP4A3,producing
10185,HMDB0001429,PTP4A2,producing
10186,HMDB0001429,PTPN11,producing
10187,HMDB0001429,PTPN2,producing
10188,HMDB0001429,PTPRM,producing
10189,HMDB0001429,SSH3,producing
10190,HMDB0001429,FRMPD2,producing
10191,HMDB0001429,PTPN9,producing
10192,HMDB0001429,DUSP18,producing
10193,HMDB0001429,TPTE,producing
10194,HMDB0001429,DUSP7,producing
10195,HMDB0001429,CDC25A,producing
10196,HMDB0001429,PTPN13,producing
10197,HMDB0001429,DUSP19,producing
10198,HMDB0001429,DUSP14,producing
10199,HMDB0001429,DUSP23,producing
10200,HMDB0001429,CDC25C,producing
10201,HMDB0001429,EYA3,producing
10202,HMDB0001429,DUSP2,producing
10203,HMDB0001429,PTPRN2,producing
10204,HMDB0001429,PTPRD,producing
10205,HMDB0001429,PTPRR,producing
10206,HMDB0001429,PTPRK,producing
10207,HMDB0001429,PTPN14,producing
10208,HMDB0001429,PTPRO,producing
10209,HMDB0001429,DUSP15,producing
10210,HMDB0001429,PTPRJ,producing
10211,HMDB0001429,PTPRG,producing
10212,HMDB0001429,PTPN7,producing
10213,HMDB0001429,DUSP10,producing
10214,HMDB0001429,PTPRF,producing
10215,HMDB0001429,SSH2,producing
10216,HMDB0001429,DUSP6,producing
10217,HMDB0001429,DUSP5,producing
10218,HMDB0001429,PTPN22,producing
10219,HMDB0001429,DUSP26,producing
10220,HMDB0001429,PTPRA,producing
10221,HMDB0001429,PTPRE,producing
10222,HMDB0001429,STYXL1,producing
10223,HMDB0001429,PTPN12,producing
10224,HMDB0001429,PTPRB,producing
10225,HMDB0001429,DUSP4,producing
10226,HMDB0001429,DUSP1,producing
10227,HMDB0001429,DNAJC6,producing
10228,HMDB0001429,DUSP22,producing
10229,HMDB0001429,EPM2A,producing
10230,HMDB0001429,EYA4,producing
10231,HMDB0001429,PTP4A1,producing
10232,HMDB0001429,PTPN6,producing
10233,HMDB0001429,DUSP16,producing
10234,HMDB0001429,PTPN5,producing
10235,HMDB0001429,DUSP3,producing
10236,HMDB0001429,PTPRZ1,producing
10237,HMDB0001429,PTPRS,producing
10238,HMDB0001429,EYA1,producing
10239,HMDB0001429,CDC25B,producing
10240,HMDB0001429,CDKN3,producing
10241,HMDB0001429,PTPN4,producing
10242,HMDB0001429,SSH1,producing
10243,HMDB0001429,DUSP12,producing
10244,HMDB0001429,CDC14B,producing
10245,HMDB0001429,PTPRC,producing
10246,HMDB0001429,PTPRH,producing
10247,HMDB0001429,DUSP13,producing
10248,HMDB0001429,CDC14A,producing
10249,HMDB0001429,PTPN23,producing
10250,HMDB0001429,PTPN18,producing
10251,HMDB0001429,PTPN21,producing
10252,HMDB0001429,PTPN3,producing
10253,HMDB0001429,EYA2,producing
10254,HMDB0001429,PTPRU,producing
10255,HMDB0001429,PTPRN,producing
10256,HMDB0001429,PNPT1,producing
10257,HMDB0001429,MINPP1,producing
10258,HMDB0001429,TPTE2,producing
10259,HMDB0001429,MDP1,producing
10260,HMDB0001429,SACM1L,producing
10261,HMDB0001429,PLPP6,producing
10262,HMDB0001429,INPP5F,producing
10263,HMDB0001429,PMPCA,producing
10264,HMDB0001429,MTMR14,producing
10265,HMDB0001429,PLPP7,producing
10266,HMDB0001429,PTPDC1,producing
10267,HMDB0001429,DUSP11,producing
10268,HMDB0001429,MTMR6,producing
10269,HMDB0001429,PTPRQ,producing
10270,HMDB0001429,CTDSPL2,producing
10271,HMDB0001429,PLPPR5,producing
10272,HMDB0001429,FIG4,producing
10273,HMDB0001429,NT5DC3,producing
10274,HMDB0001429,TNS2,producing
10275,HMDB0001429,MTMR8,producing
10276,HMDB0001429,PHPT1,producing
10277,HMDB0001429,MTMR7,producing
10278,HMDB0001429,NT5M,producing
10279,HMDB0001429,ENOPH1,producing
10280,HMDB0001429,ACP7,producing
10281,HMDB0001429,PXYLP1,producing
10282,HMDB0001429,ACP4,producing
10283,HMDB0001429,PLPP4,producing
10284,HMDB0001429,PLPP5,producing
10285,HMDB0001429,LPIN1,producing
10286,HMDB0001429,LPIN3,producing
10287,HMDB0001429,PLPPR3,producing
10288,HMDB0001429,PLPPR4,producing
10289,HMDB0001429,PLPPR2,producing
10290,HMDB0001429,LPIN2,producing
10291,HMDB0001429,SLC34A2,producing
10292,HMDB0001429,SLC34A1,producing
10293,HMDB0001429,SLC17A2,producing
10294,HMDB0001429,SLC17A3,producing
10295,HMDB0001429,SLC17A4,producing
10296,HMDB0001429,PGP,producing
10297,HMDB0001429,GUCA1A,producing
10298,HMDB0001429,MTMR1,producing
10299,HMDB0001429,IMPA2,producing
10300,HMDB0001429,IMPA1,producing
10301,HMDB0001429,NT5C1B,producing
10302,HMDB0001429,NT5C1A,producing
10303,HMDB0001429,NT5C2,producing
10304,HMDB0001429,NT5E,producing
10305,HMDB0001429,THNSL1,producing
10306,HMDB0001429,PSPH,producing
10307,HMDB0001429,PSPHP1,producing
10308,HMDB0001429,NT5C3A,producing
10309,HMDB0001429,GMPPB,producing
10310,HMDB0001429,GMPPA,producing
10311,HMDB0001429,ADSS1,producing
10312,HMDB0001429,ADSS2,producing
10313,HMDB0001429,SLC34A3,producing
10314,HMDB0001429,SLC20A2,producing
10315,HMDB0001429,SLC20A1,producing
10316,HMDB0001429,MTMR2,producing
10317,HMDB0001429,MTMR3,producing
10318,HMDB0001429,SLC37A1,producing
10319,HMDB0001429,SLC17A1,producing
10320,HMDB0001429,SGPP2,producing
10321,HMDB0001429,SGPP1,producing
10322,HMDB0001429,SEPHS2,producing
10323,HMDB0001429,SEPHS1,producing
10324,HMDB0001429,PLPP3,producing
10325,HMDB0001429,PLPP1,producing
10326,HMDB0001429,PLPP2,producing
10327,HMDB0001429,SLC37A4,producing
10328,HMDB0001429,OCRL,producing
10329,HMDB0001429,SYNJ2,producing
10330,HMDB0001429,PTEN,producing
10331,HMDB0001429,PTPMT1,producing
10332,HMDB0001429,PHEX,producing
10333,HMDB0001429,NT5C,producing
10334,HMDB0001429,PNP,producing
10335,HMDB0001429,INPP4B,producing
10336,HMDB0001429,INPP4A,producing
10337,HMDB0001429,INPP1,producing
10338,HMDB0001429,INPP5A,producing
10339,HMDB0001429,INPP5E,producing
10340,HMDB0001429,INPP5B,producing
10341,HMDB0001429,INPP5J,producing
10342,HMDB0001429,INPPL1,producing
10343,HMDB0001429,SYNJ1,producing
10344,HMDB0001429,INPP5D,producing
10345,HMDB0001429,MAT2A,producing
10346,HMDB0001429,MAT2B,producing
10347,HMDB0001429,MAT1A,producing
10348,HMDB0001429,PDXP,producing
10349,HMDB0001429,SLC25A10,producing
10350,HMDB0001429,FBP2,producing
10351,HMDB0001429,PFKFB2,producing
10352,HMDB0001429,PFKFB3,producing
10353,HMDB0001429,PFKFB1,producing
10354,HMDB0001429,PFKFB4,producing
10355,HMDB0001429,FBP1,producing
10356,HMDB0001429,PGAM2,producing
10357,HMDB0001429,PGAM1,producing
10358,HMDB0001429,BPGM,producing
10359,HMDB0001429,PHOSPHO1,producing
10360,HMDB0001429,BPNT1,producing
10361,HMDB0001429,ALPP,producing
10362,HMDB0001429,ALPL,producing
10363,HMDB0001429,ALPG,producing
10364,HMDB0001429,ALPI,producing
10365,HMDB0001429,ACP1,producing
10366,HMDB0001429,ACP3,producing
10367,HMDB0001429,NANP,producing
10368,HMDB0001429,ACP5,producing
10369,HMDB0001429,ACP6,producing
10370,HMDB0001429,NANS,producing
10371,HMDB0001429,MTHFS,producing
10372,HMDB0001429,CTPS2,producing
10373,HMDB0001429,CTPS1,producing
10374,HMDB0001429,ACSS2,producing
10375,HMDB0001429,MVD,producing
10376,HMDB0001429,ATP4B,producing
10377,HMDB0001429,ATP4A,producing
10378,HMDB0001429,ATP2B4,producing
10379,HMDB0001429,ATP2B1,producing
10380,HMDB0001429,ATP2B2,producing
10381,HMDB0001429,ATP2B3,producing
10382,HMDB0001429,ATP6V1C1,producing
10383,HMDB0001429,ATP6V1G2,producing
10384,HMDB0001429,ATP6V1E2,producing
10385,HMDB0001429,ATP6V1B1,producing
10386,HMDB0001429,ATP6V1G3,producing
10387,HMDB0001429,ATP6V1B2,producing
10388,HMDB0001429,ATP6V1G1,producing
10389,HMDB0001429,ATP6V1H,producing
10390,HMDB0001429,ATP6V1A,producing
10391,HMDB0001429,ATP6V1C2,producing
10392,HMDB0001429,ATP6V1E1,producing
10393,HMDB0001429,ATP6V1F,producing
10394,HMDB0001429,ATP6V1D,producing
10395,HMDB0001429,ATP6V0A2,producing
10396,HMDB0001429,TCIRG1,producing
10397,HMDB0001429,ATP6V0A1,producing
10398,HMDB0001429,ATP6V0D1,producing
10399,HMDB0001429,ATP6V0D2,producing
10400,HMDB0001429,ATP6V0E1,producing
10401,HMDB0001429,ATP6V0C,producing
10402,HMDB0001429,ATP6V0B,producing
10403,HMDB0001429,ATP6V0A4,producing
10404,HMDB0001429,ACLY,producing
10405,HMDB0001429,TTLL10,producing
10406,HMDB0001429,BRPF1,producing
10407,HMDB0001429,TTL,producing
10408,HMDB0001429,DOLPP1,producing
10409,HMDB0001429,NT5C3B,degrading
10410,HMDB0001429,L1CAM,producing
10411,HMDB0001429,PLXNB3,producing
10412,HMDB0001429,BCAP31,producing
10413,HMDB0001429,SRPK3,producing
10414,HMDB0001429,SSR4,producing
10415,HMDB0001429,DUSP9,producing
10416,HMDB0001429,PNCK,producing
10417,HMDB0001429,PDZD4,producing
10418,HMDB0001429,IDH3G,producing
10419,HMDB0001429,SLC6A8,producing
10420,HMDB0001429,AGK,producing
10421,HMDB0001429,RALBP1,producing
10422,HMDB0001429,ABCB6,producing
10423,HMDB0001429,ABCB1,producing
10424,HMDB0001429,ATP11C,producing
10425,HMDB0001429,ATP11A,producing
10426,HMDB0001429,SLC27A6,producing
10427,HMDB0001429,SLC27A3,producing
10428,HMDB0001429,SLC27A1,producing
10429,HMDB0001429,SLC27A4,producing
10430,HMDB0001429,SLC27A2,producing
10431,HMDB0001429,SLC27A5,producing
10432,HMDB0001429,ATP8B2,producing
10433,HMDB0001429,ATP8B1,producing
10434,HMDB0001429,PFAS,producing
10435,HMDB0001429,ACYP1,producing
10436,HMDB0001429,ACYP2,producing
10437,HMDB0001429,RWDD2A,producing
10438,HMDB0001429,ACACA,producing
10439,HMDB0001429,LGSN,producing
10440,HMDB0001429,GLUL,producing
10441,HMDB0001429,ABCG8,producing
10442,HMDB0001429,ABCG5,producing
10443,HMDB0001429,SLC52A1,producing
10444,HMDB0001429,SLC52A2,producing
10445,HMDB0001429,ABCA4,producing
10446,HMDB0001429,ABCA3,producing
10447,HMDB0001429,ABCG2,producing
10448,HMDB0001429,ABCA8,producing
10449,HMDB0001429,ABCC11,producing
10450,HMDB0001429,SLC5A1,producing
10451,HMDB0001429,SLC23A2,producing
10452,HMDB0001429,SLC23A1,producing
10453,HMDB0001429,ABCD2,producing
10454,HMDB0001429,ABCD3,producing
10455,HMDB0001429,ABCD1,producing
10456,HMDB0001429,ABCC5,producing
10457,HMDB0001429,ENTPD8,producing
10458,HMDB0001429,ENTPD3,producing
10459,HMDB0001429,ENTPD1,producing
10460,HMDB0001429,THTPA,producing
10461,HMDB0001429,SLC52A3,producing
10462,HMDB0001429,PAICS,producing
10463,HMDB0001429,GART,producing
10464,HMDB0001429,IP6K1,producing
10465,HMDB0001429,IP6K3,producing
10466,HMDB0001429,ATP8A1,producing
10467,HMDB0001429,ABCB4,producing
10468,HMDB0001429,ATP10A,producing
10469,HMDB0001429,OPLAH,producing
10470,HMDB0001429,DTYMK,producing
10471,HMDB0001429,DCTPP1,producing
10472,HMDB0001429,ATP1B2,producing
10473,HMDB0001429,ATP1A4,producing
10474,HMDB0001429,ATP1A1,producing
10475,HMDB0001429,ATP1B3,producing
10476,HMDB0001429,ATP1B4,producing
10477,HMDB0001429,ATP1A2,producing
10478,HMDB0001429,ATP1A3,producing
10479,HMDB0001429,ATP1B1,producing
10480,HMDB0001429,GSS,producing
10481,HMDB0001429,SLC17A7,producing
10482,HMDB0001429,SLC17A8,producing
10483,HMDB0001429,SLC17A6,producing
10484,HMDB0001429,GCLM,producing
10485,HMDB0001429,GCLC,producing
10486,HMDB0001429,ABCC4,producing
10487,HMDB0001429,ABCA1,producing
10488,HMDB0001429,ABCB11,producing
10489,HMDB0001429,SLC5A6,producing
10490,HMDB0001429,ABCC3,producing
10491,HMDB0001429,ABCC2,producing
10492,HMDB0001429,SLC32A1,producing
10493,HMDB0001429,CAD,producing
10494,HMDB0001429,SLC18A3,producing
10495,HMDB0001429,SLC18A2,producing
10496,HMDB0001429,SLC18A1,producing
10497,HMDB0001429,ABCC1,producing
10498,HMDB0001429,ALDH18A1,producing
10499,HMDB0001429,SLC25A3,producing
10500,HMDB0001429,PCCA,producing
10501,HMDB0001429,PCCB,producing
10502,HMDB0001429,PC,producing
10503,HMDB0001429,OTC,producing
10504,HMDB0001429,MCCC2,producing
10505,HMDB0001429,MCCC1,producing
10506,HMDB0001429,ACACB,producing
10507,HMDB0001429,PHYKPL,producing
10508,HMDB0001429,ETNPPL,producing
10509,HMDB0001429,MTHFD1L,producing
10510,HMDB0001429,MTHFD1,producing
10511,HMDB0001429,FPGS,producing
10512,HMDB0001431,PNPO,degrading
10513,HMDB0001431,PDXP,degrading
10514,HMDB0001431,PHOSPHO2,degrading
10515,HMDB0001431,PDXK,degrading
10516,HMDB0001438,CYP27B1,degrading
10517,HMDB0001438,CYP24A1,degrading
10518,HMDB0001438,GC,degrading
10519,HMDB0001438,CUBN,degrading
10520,HMDB0001438,LRP2,degrading
10521,HMDB0001438,CYP27A1,producing
10522,HMDB0001442,PTGES3,producing
10523,HMDB0001442,SLC22A10,producing
10524,HMDB0001442,SLCO1B1,producing
10525,HMDB0001442,SLCO2A1,producing
10526,HMDB0001442,CBR1,producing
10527,HMDB0001442,PTGES,degrading
10528,HMDB0001442,PTGES2,degrading
10529,HMDB0001442,ABCC4,producing
10530,HMDB0001442,SLCO3A1,producing
10531,HMDB0001442,SCARF2,producing
10532,HMDB0001442,RPP14,producing
10533,HMDB0001442,CBR3,producing
10534,HMDB0001442,DHRS4,producing
10535,HMDB0001448,PAPSS2,degrading
10536,HMDB0001448,PAPSS1,degrading
10537,HMDB0001448,SLC22A6,producing
10538,HMDB0001448,SLC13A1,producing
10539,HMDB0001448,SLC13A4,producing
10540,HMDB0001448,SLC26A11,producing
10541,HMDB0001448,SLC26A8,producing
10542,HMDB0001448,SLC26A9,producing
10543,HMDB0001448,SLC26A7,producing
10544,HMDB0001448,SLC26A3,producing
10545,HMDB0001448,SLC26A2,producing
10546,HMDB0001448,SLC22A11,producing
10547,HMDB0001448,SLC22A8,producing
10548,HMDB0001448,SLC22A7,producing
10549,HMDB0001448,SUOX,producing
10550,HMDB0001448,SLC25A10,producing
10551,HMDB0001448,GNS,producing
10552,HMDB0001448,NEU1,producing
10553,HMDB0001448,GALNS,producing
10554,HMDB0001448,GLB1,producing
10555,HMDB0001448,CTSA,producing
10556,HMDB0001448,ARSB,producing
10557,HMDB0001448,IDS,producing
10558,HMDB0001448,HEXB,producing
10559,HMDB0001448,HEXA,producing
10560,HMDB0001448,SGSH,producing
10561,HMDB0001448,ARSA,producing
10562,HMDB0001448,SLC4A1,producing
10563,HMDB0001448,SLC26A1,producing
10564,HMDB0001448,STS,producing
10565,HMDB0001448,ARSL,producing
10566,HMDB0001448,ARSD,producing
10567,HMDB0001448,HYAL3,producing
10568,HMDB0001448,HEXD,producing
10569,HMDB0001448,HYAL1,producing
10570,HMDB0001448,SPAM1,producing
10571,HMDB0001448,HYAL4,producing
10572,HMDB0001448,HYAL2,producing
10573,HMDB0001451,DLD,degrading
10574,HMDB0001451,SLC5A6,producing
10575,HMDB0001451,LIPT1,degrading
10576,HMDB0001451,CEL,producing
10577,HMDB0001451,LIPA,producing
10578,HMDB0001452,TBXAS1,producing
10579,HMDB0001453,MPO,degrading
10580,HMDB0001453,LPO,degrading
10581,HMDB0001453,BCKDHA,degrading
10582,HMDB0001453,BCKDHB,degrading
10583,HMDB0001453,DLD,degrading
10584,HMDB0001453,PRDX6,degrading
10585,HMDB0001453,TPO,degrading
10586,HMDB0001453,TMEM91,degrading
10587,HMDB0001453,PXDN,degrading
10588,HMDB0001453,EPX,degrading
10589,HMDB0001453,MPST,producing
10590,HMDB0001453,TST,producing
10591,HMDB0001488,PNP,degrading
10592,HMDB0001488,SLC5A8,producing
10593,HMDB0001488,SLC22A13,producing
10594,HMDB0001488,QPRT,producing
10595,HMDB0001488,NAPRT,producing
10596,HMDB0001509,ADHFE1,degrading
10597,HMDB0001509,ADH5,degrading
10598,HMDB0001509,ADH1C,degrading
10599,HMDB0001509,ADH7,degrading
10600,HMDB0001509,ADH1A,degrading
10601,HMDB0001509,ADH1B,degrading
10602,HMDB0001509,ADH4,degrading
10603,HMDB0001509,ADH6,degrading
10604,HMDB0001509,CYP4F12,producing
10605,HMDB0001509,CYP4F22,producing
10606,HMDB0001509,CYP4F11,producing
10607,HMDB0001509,CYP4F2,producing
10608,HMDB0001509,CYP4F3,producing
10609,HMDB0001509,CYP4F8,producing
10610,HMDB0001514,HK3,degrading
10611,HMDB0001514,HKDC1,degrading
10612,HMDB0001514,HK1,degrading
10613,HMDB0001514,HK2,degrading
10614,HMDB0001514,GCK,degrading
10615,HMDB0001514,SLC2A2,producing
10616,HMDB0001514,SLC2A4,producing
10617,HMDB0001514,SLC2A1,producing
10618,HMDB0001514,SGSH,producing
10619,HMDB0001527,ADI1,producing
10620,HMDB0001545,PDXK,degrading
10621,HMDB0001545,AOX1,degrading
10622,HMDB0001545,PHOSPHO2,producing
10623,HMDB0001545,PDXP,producing
10624,HMDB0001545,PNPO,producing
10625,HMDB0001547,HSD11B1,degrading
10626,HMDB0001547,CYP21A2,degrading
10627,HMDB0001547,CYP11B2,degrading
10628,HMDB0001547,CYP11B1,degrading
10629,HMDB0001553,ADI1,producing
10630,HMDB0001553,KYAT3,degrading
10631,HMDB0001553,KYAT1,degrading
10632,HMDB0001553,TAT,degrading
10633,HMDB0001553,IL4I1,producing
10634,HMDB0001659,CYP2E1,degrading
10635,HMDB0001659,SLC16A7,producing
10636,HMDB0001659,SLC16A3,producing
10637,HMDB0001659,SLC16A1,producing
10638,HMDB0001830,AKR1C1,degrading
10639,HMDB0001830,CYP21A2,degrading
10640,HMDB0001830,CYP11B2,degrading
10641,HMDB0001830,CYP11B1,degrading
10642,HMDB0001830,CYP17A1,degrading
10643,HMDB0001830,HSD3B2,producing
10644,HMDB0001830,AKR1D1,degrading
10645,HMDB0001830,HSD3B1,producing
10646,HMDB0001830,SRD5A2,producing
10647,HMDB0001830,SRD5A1,producing
10648,HMDB0001830,SRD5A3,producing
10649,HMDB0001846,SHMT2,degrading
10650,HMDB0001846,GCSH,degrading
10651,HMDB0001846,GLDC,degrading
10652,HMDB0001846,DLD,degrading
10653,HMDB0001846,SHMT1,degrading
10654,HMDB0001846,SARDH,degrading
10655,HMDB0001846,MTHFD1L,degrading
10656,HMDB0001846,HNMT,degrading
10657,HMDB0001846,MTHFD1,degrading
10658,HMDB0001846,FPGS,degrading
10659,HMDB0001846,FTCD,producing
10660,HMDB0001846,MTFMT,producing
10661,HMDB0001846,ATIC,producing
10662,HMDB0001846,GGH,producing
10663,HMDB0001846,BUD23,producing
10664,HMDB0001846,METTL6,producing
10665,HMDB0001846,METTL2B,producing
10666,HMDB0001846,HEMK1,producing
10667,HMDB0001846,SLC19A1,producing
10668,HMDB0001846,AMT,producing
10669,HMDB0001846,MTR,producing
10670,HMDB0001846,GART,producing
10671,HMDB0001846,ALDH1L2,producing
10672,HMDB0001846,ALDH1L1,producing
10673,HMDB0001846,MTHFD2L,degrading
10674,HMDB0001846,MTHFD2,degrading
10675,HMDB0001846,DHFR,producing
10676,HMDB0001846,DHFR2,producing
10677,HMDB0001851,AKR1B1,producing
10678,HMDB0001851,AKR7A2,producing
10679,HMDB0001851,AKR1A1,producing
10680,HMDB0001851,AKR1B10,degrading
10681,HMDB0001852,UGT1A10,degrading
10682,HMDB0001852,UGT1A8,degrading
10683,HMDB0001852,GSTM1,degrading
10684,HMDB0001852,CYP26B1,degrading
10685,HMDB0001852,CYP26A1,degrading
10686,HMDB0001852,ALDH1A2,producing
10687,HMDB0001852,ALDH1A1,producing
10688,HMDB0001852,UGT2B28,degrading
10689,HMDB0001852,UGT2B17,degrading
10690,HMDB0001852,UGT2B15,degrading
10691,HMDB0001852,UGT2B11,degrading
10692,HMDB0001852,UGT2B10,degrading
10693,HMDB0001852,UGT2B7,degrading
10694,HMDB0001852,UGT2B4,degrading
10695,HMDB0001852,UGT2A3,degrading
10696,HMDB0001852,UGT1A9,degrading
10697,HMDB0001852,UGT1A7,degrading
10698,HMDB0001852,UGT1A6,degrading
10699,HMDB0001852,UGT1A5,degrading
10700,HMDB0001852,UGT1A4,degrading
10701,HMDB0001852,UGT1A3,degrading
10702,HMDB0001852,CYP4A22,degrading
10703,HMDB0001852,CYP4A11,degrading
10704,HMDB0001852,SLC16A1,producing
10705,HMDB0001852,UGT1A1,degrading
10706,HMDB0001852,CYP2A6,degrading
10707,HMDB0001852,CYP2A7,degrading
10708,HMDB0001852,CYP2A13,degrading
10709,HMDB0001852,CYP2F1,degrading
10710,HMDB0001852,CYP2B6,degrading
10711,HMDB0001852,CYP4F8,degrading
10712,HMDB0001852,CYP4X1,degrading
10713,HMDB0001852,CYP4F12,degrading
10714,HMDB0001852,CYP4Z1,degrading
10715,HMDB0001852,CYP4F11,degrading
10716,HMDB0001852,CYP2S1,degrading
10717,HMDB0001852,CYP2C19,degrading
10718,HMDB0001852,CYP3A7,degrading
10719,HMDB0001852,CYP3A4,degrading
10720,HMDB0001852,CYP2U1,degrading
10721,HMDB0001852,CYP4B1,degrading
10722,HMDB0001852,CYP1A2,degrading
10723,HMDB0001852,CYP1A1,degrading
10724,HMDB0001852,CYP2C8,degrading
10725,HMDB0001852,CYP2C9,degrading
10726,HMDB0001852,CYP1B1,degrading
10727,HMDB0001852,CYP19A1,degrading
10728,HMDB0001852,CYP2J2,degrading
10729,HMDB0001852,CYP2E1,degrading
10730,HMDB0001852,CYP2C18,degrading
10731,HMDB0001852,CYP3A5,degrading
10732,HMDB0001852,CYP2D6,degrading
10733,HMDB0001852,CYP3A43,degrading
10734,HMDB0001852,SLC16A5,producing
10735,HMDB0001852,SLC16A4,producing
10736,HMDB0001852,SLC16A3,producing
10737,HMDB0001852,SLC16A7,producing
10738,HMDB0001852,SLC16A6,producing
10739,HMDB0001852,SLC16A8,producing
10740,HMDB0001870,UGT1A1,degrading
10741,HMDB0001870,GLYAT,degrading
10742,HMDB0001870,CES1,producing
10743,HMDB0001870,CES3,producing
10744,HMDB0001870,CES5A,producing
10745,HMDB0001870,CES2,producing
10746,HMDB0001870,ACYP2,producing
10747,HMDB0001870,ACYP1,producing
10748,HMDB0001875,MPO,degrading
10749,HMDB0001875,PTGR3,degrading
10750,HMDB0001875,ADHFE1,degrading
10751,HMDB0001875,ADH5,degrading
10752,HMDB0001875,ADH1C,degrading
10753,HMDB0001875,ADH7,degrading
10754,HMDB0001875,ADH1A,degrading
10755,HMDB0001875,ADH1B,degrading
10756,HMDB0001875,ADH4,degrading
10757,HMDB0001875,ADH6,degrading
10758,HMDB0001875,PRDX6,degrading
10759,HMDB0001875,EPX,degrading
10760,HMDB0001875,CES1,producing
10761,HMDB0001875,AADAC,producing
10762,HMDB0001875,PPME1,degrading
10763,HMDB0001875,CYP2C18,producing
10764,HMDB0001875,TPO,degrading
10765,HMDB0001875,LPO,degrading
10766,HMDB0001875,PXDN,degrading
10767,HMDB0001875,CAT,degrading
10768,HMDB0001893,CYP4F22,degrading
10769,HMDB0001893,CYP4F2,degrading
10770,HMDB0001893,CYP4F3,degrading
10771,HMDB0001893,NPC1L1,producing
10772,HMDB0001893,SCARB1,producing
10773,HMDB0001893,ABCA1,producing
10774,HMDB0001893,CYP4F8,degrading
10775,HMDB0001893,CYP4F11,degrading
10776,HMDB0001903,NPC1L1,producing
10777,HMDB0001903,SCARB1,producing
10778,HMDB0001903,CD36,producing
10779,HMDB0001903,CYP24A1,degrading
10780,HMDB0001903,GC,producing
10781,HMDB0001903,CUBN,producing
10782,HMDB0001903,LRP2,producing
10783,HMDB0001903,CYP27B1,producing
10784,HMDB0001925,UGT1A1,degrading
10785,HMDB0001967,PAICS,degrading
10786,HMDB0001967,CPS1,degrading
