symbol	hmdb_id
KISS1R	HMDB0060088
OPRD1	HMDB0060088
PRLHR	HMDB0060088
GHSR	HMDB0060088
GPR83	HMDB0060088
MC3R	HMDB0060088
PTGER2	HMDB0060088
MCHR1	HMDB0060088
GALR3	HMDB0060088
OPN1SW	HMDB0060088
SSTR4	HMDB0060088
NMUR2	HMDB0060088
HRH4	HMDB0060088
APLNR	HMDB0060088
TAAR5	HMDB0060088
NMBR	HMDB0060088
HTR2B	HMDB0060088
GPR45	HMDB0060088
OPRK1	HMDB0060088
GPR84	HMDB0060088
SSTR1	HMDB0060088
GPR65	HMDB0060088
ACKR3	HMDB0060088
AGTR1	HMDB0060088
GPR6	HMDB0060088
TAAR6	HMDB0060088
TAAR8	HMDB0060088
TAAR1	HMDB0060088
HTR2C	HMDB0060088
GPR119	HMDB0060088
NPFFR1	HMDB0060088
ADRA2A	HMDB0060088
MCHR2	HMDB0060088
GPR26	HMDB0060088
HTR5A	HMDB0060088
HTR6	HMDB0060088
PTGIR	HMDB0060088
CCR2	HMDB0060088
CCR5	HMDB0060088
PTGER1	HMDB0060088
SSTR5	HMDB0060088
CCKAR	HMDB0060088
CCR1	HMDB0060088
RHO	HMDB0060088
GPR85	HMDB0060088
GPR101	HMDB0060088
AVPR1A	HMDB0060088
GALR1	HMDB0060088
MC4R	HMDB0060088
GPR22	HMDB0060088
PTGER4	HMDB0060088
GPR27	HMDB0060088
PTGDR	HMDB0060088
NTSR2	HMDB0060088
PROKR1	HMDB0060088
CXCR6	HMDB0060088
ADORA2B	HMDB0060088
ADRB2	HMDB0060088
NMUR1	HMDB0060088
DRD5	HMDB0060088
GPR37	HMDB0060088
ADRA1B	HMDB0060088
LTB4R	HMDB0060088
HTR1E	HMDB0060088
NPFFR2	HMDB0060088
ADORA1	HMDB0060088
GPR151	HMDB0060088
GPR148	HMDB0060088
TRHR	HMDB0060088
GPR88	HMDB0060088
EDNRA	HMDB0060088
HTR1A	HMDB0060088
MC5R	HMDB0060088
GPR62	HMDB0060088
HTR1F	HMDB0060088
UTS2R	HMDB0060088
OXTR	HMDB0060088
GPR39	HMDB0060088
RXFP3	HMDB0060088
GALR2	HMDB0060088
NPBWR1	HMDB0060088
GPR173	HMDB0060088
NPY2R	HMDB0060088
CCR4	HMDB0060088
GPR19	HMDB0060088
MC2R	HMDB0060088
GPR142	HMDB0060088
CCKBR	HMDB0060088
ADORA2A	HMDB0060088
OPRL1	HMDB0060088
HTR7	HMDB0060088
AVPR2	HMDB0060088
NPY5R	HMDB0060088
HRH3	HMDB0060088
ADRB3	HMDB0060088
PTGER3	HMDB0060088
SSTR2	HMDB0060088
CCR9	HMDB0060088
LPAR1	HMDB0060088
NPSR1	HMDB0060088
HTR4	HMDB0060088
NPY1R	HMDB0060088
DRD2	HMDB0060088
OPN3	HMDB0060088
AVPR1B	HMDB0060088
GPR37L1	HMDB0060088
GPR52	HMDB0060088
TAAR2	HMDB0060088
RXFP4	HMDB0060088
ADRB1	HMDB0060088
CNR1	HMDB0060088
NPBWR2	HMDB0060088
HTR1B	HMDB0060088
OPN1LW	HMDB0060088
NTSR1	HMDB0060088
LPAR3	HMDB0060088
BRS3	HMDB0060088
PTGFR	HMDB0060088
HCRTR2	HMDB0060088
OPN5	HMDB0060088
FFAR4	HMDB0060088
AGTR2	HMDB0060088
OPN4	HMDB0060088
GPR21	HMDB0060088
HCRTR1	HMDB0060088
GPR3	HMDB0060088
NPY4R	HMDB0060088
CNR2	HMDB0060088
EDNRB	HMDB0060088
HRH2	HMDB0060088
ADRA1D	HMDB0060088
GPR150	HMDB0060088
GRPR	HMDB0060088
ADRA1A	HMDB0060088
GPR12	HMDB0060088
GPR78	HMDB0060088
DRD3	HMDB0060088
QRFPR	HMDB0060088
GPR135	HMDB0060088
LPAR2	HMDB0060088
GPR61	HMDB0060088
ADRA2C	HMDB0060088
CXCR4	HMDB0060088
TBXA2R	HMDB0060088
OPRM1	HMDB0060088
LTB4R2	HMDB0060088
CCR3	HMDB0060088
MC1R	HMDB0060088
GPR176	HMDB0060088
GPR139	HMDB0060088
AKT1	HMDB0037316
PDK1	HMDB0037316
TMPRSS11D	HMDB0037316
AKR1B1	HMDB0037316
BCL2L1	HMDB0037316
UGT1A1	HMDB0037316
CASP3	HMDB0037316
BCL2	HMDB0037316
CASP9	HMDB0037316
PARP1	HMDB0037316
AKR1C3	HMDB0037316
SLC2A1	HMDB0037316
MMP13	HMDB0029377
ABCB1	HMDB0029377
KDM1B	HMDB0029377
CYP7A1	HMDB0029377
NR1I2	HMDB0029377
MAOA	HMDB0029377
PLA2G4A	HMDB0029377
MAOB	HMDB0029377
TRPV1	HMDB0029377
KDM1A	HMDB0029377
TRPV1	HMDB0029377
DRD4	HMDB0001358
BDKRB1	HMDB0001358
PROKR2	HMDB0001358
MLNR	HMDB0001358
GNRHR	HMDB0001358
GPR63	HMDB0001358
RBP2	HMDB0001358
RBP1	HMDB0001358
KISS1R	HMDB0001358
OPRD1	HMDB0001358
PRLHR	HMDB0001358
GHSR	HMDB0001358
GPR83	HMDB0001358
MC3R	HMDB0001358
PTGER2	HMDB0001358
MCHR1	HMDB0001358
GALR3	HMDB0001358
OPN1SW	HMDB0001358
SSTR4	HMDB0001358
NMUR2	HMDB0001358
HRH4	HMDB0001358
APLNR	HMDB0001358
TAAR5	HMDB0001358
NMBR	HMDB0001358
HTR2B	HMDB0001358
GPR45	HMDB0001358
ALDH2	HMDB0001358
OPRK1	HMDB0001358
GPR84	HMDB0001358
SSTR1	HMDB0001358
GPR65	HMDB0001358
RLBP1	HMDB0001358
ACKR3	HMDB0001358
AGTR1	HMDB0001358
GPR6	HMDB0001358
TAAR6	HMDB0001358
TAAR8	HMDB0001358
TAAR1	HMDB0001358
HTR2C	HMDB0001358
GPR119	HMDB0001358
NPFFR1	HMDB0001358
ADRA2A	HMDB0001358
MCHR2	HMDB0001358
GPR26	HMDB0001358
AKR1B1	HMDB0001358
HTR5A	HMDB0001358
HTR6	HMDB0001358
PTGIR	HMDB0001358
CCR2	HMDB0001358
CCR5	HMDB0001358
PTGER1	HMDB0001358
SSTR5	HMDB0001358
CCKAR	HMDB0001358
CCR1	HMDB0001358
RHO	HMDB0001358
GPR85	HMDB0001358
GPR101	HMDB0001358
AVPR1A	HMDB0001358
GALR1	HMDB0001358
MC4R	HMDB0001358
GPR22	HMDB0001358
PTGER4	HMDB0001358
GPR27	HMDB0001358
PTGDR	HMDB0001358
NTSR2	HMDB0001358
PROKR1	HMDB0001358
CXCR6	HMDB0001358
ADORA2B	HMDB0001358
ADRB2	HMDB0001358
NMUR1	HMDB0001358
DRD5	HMDB0001358
GPR37	HMDB0001358
ADRA1B	HMDB0001358
LTB4R	HMDB0001358
HTR1E	HMDB0001358
NPFFR2	HMDB0001358
ADORA1	HMDB0001358
GPR151	HMDB0001358
GPR148	HMDB0001358
TRHR	HMDB0001358
CASP3	HMDB0001358
GPR88	HMDB0001358
EDNRA	HMDB0001358
HTR1A	HMDB0001358
MC5R	HMDB0001358
GPR62	HMDB0001358
HTR1F	HMDB0001358
UTS2R	HMDB0001358
OXTR	HMDB0001358
GPR39	HMDB0001358
RXFP3	HMDB0001358
GALR2	HMDB0001358
NPBWR1	HMDB0001358
GPR173	HMDB0001358
NPY2R	HMDB0001358
CCR4	HMDB0001358
GPR19	HMDB0001358
MC2R	HMDB0001358
GPR142	HMDB0001358
CCKBR	HMDB0001358
ADORA2A	HMDB0001358
OPRL1	HMDB0001358
HTR7	HMDB0001358
AVPR2	HMDB0001358
NPY5R	HMDB0001358
NAPEPLD	HMDB0001358
HRH3	HMDB0001358
ADRB3	HMDB0001358
PTGER3	HMDB0001358
SSTR2	HMDB0001358
CCR9	HMDB0001358
LPAR1	HMDB0001358
NPSR1	HMDB0001358
HTR4	HMDB0001358
NPY1R	HMDB0001358
DRD2	HMDB0001358
OPN3	HMDB0001358
PARP1	HMDB0001358
AVPR1B	HMDB0001358
GPR37L1	HMDB0001358
GPR52	HMDB0001358
TAAR2	HMDB0001358
CRABP2	HMDB0001358
RXFP4	HMDB0001358
ADRB1	HMDB0001358
CNR1	HMDB0001358
NPBWR2	HMDB0001358
HTR1B	HMDB0001358
OPN1LW	HMDB0001358
ABCA4	HMDB0001358
NTSR1	HMDB0001358
LPAR3	HMDB0001358
BRS3	HMDB0001358
PTGFR	HMDB0001358
HCRTR2	HMDB0001358
OPN5	HMDB0001358
FFAR4	HMDB0001358
AGTR2	HMDB0001358
OPN4	HMDB0001358
GPR21	HMDB0001358
HCRTR1	HMDB0001358
GPR3	HMDB0001358
NPY4R	HMDB0001358
CNR2	HMDB0001358
AOX1	HMDB0001358
EDNRB	HMDB0001358
HRH2	HMDB0001358
ADRA1D	HMDB0001358
GPR150	HMDB0001358
GRPR	HMDB0001358
AKR1C3	HMDB0001358
ADRA1A	HMDB0001358
GPR12	HMDB0001358
GPR78	HMDB0001358
DRD3	HMDB0001358
QRFPR	HMDB0001358
GPR135	HMDB0001358
LPAR2	HMDB0001358
GPR61	HMDB0001358
ADRA2C	HMDB0001358
CXCR4	HMDB0001358
TBXA2R	HMDB0001358
OPRM1	HMDB0001358
LTB4R2	HMDB0001358
CCR3	HMDB0001358
MC1R	HMDB0001358
GPR176	HMDB0001358
GPR139	HMDB0001358
CYP26B1	HMDB0036565
CYP51A1	HMDB0036565
DRD4	HMDB0036565
BDKRB1	HMDB0036565
CYP24A1	HMDB0036565
PROKR2	HMDB0036565
MLNR	HMDB0036565
CYP4F3	HMDB0036565
CYP4F2	HMDB0036565
CYP3A43	HMDB0036565
CYP3A5	HMDB0036565
CYP26A1	HMDB0036565
GNRHR	HMDB0036565
CYP27B1	HMDB0036565
GPR63	HMDB0036565
KISS1R	HMDB0036565
OPRD1	HMDB0036565
PRLHR	HMDB0036565
GHSR	HMDB0036565
GPR83	HMDB0036565
MC3R	HMDB0036565
PTGIS	HMDB0036565
PTGER2	HMDB0036565
CYP4F11	HMDB0036565
MCHR1	HMDB0036565
GALR3	HMDB0036565
OPN1SW	HMDB0036565
CYP2E1	HMDB0036565
SSTR4	HMDB0036565
NMUR2	HMDB0036565
HRH4	HMDB0036565
APLNR	HMDB0036565
TAAR5	HMDB0036565
NMBR	HMDB0036565
HTR2B	HMDB0036565
CYP27A1	HMDB0036565
GPR45	HMDB0036565
CYP2C9	HMDB0036565
CYP46A1	HMDB0036565
OPRK1	HMDB0036565
GPR84	HMDB0036565
SSTR1	HMDB0036565
GPR65	HMDB0036565
CYP11A1	HMDB0036565
CYP4F22	HMDB0036565
ACKR3	HMDB0036565
AGTR1	HMDB0036565
CYP39A1	HMDB0036565
GPR6	HMDB0036565
TAAR6	HMDB0036565
TAAR8	HMDB0036565
TAAR1	HMDB0036565
HTR2C	HMDB0036565
GPR119	HMDB0036565
NPFFR1	HMDB0036565
ADRA2A	HMDB0036565
MCHR2	HMDB0036565
GPR26	HMDB0036565
CYP26C1	HMDB0036565
CYP2C18	HMDB0036565
HTR5A	HMDB0036565
HTR6	HMDB0036565
PTGIR	HMDB0036565
CCR2	HMDB0036565
CCR5	HMDB0036565
CYP11B1	HMDB0036565
PTGER1	HMDB0036565
SSTR5	HMDB0036565
CCKAR	HMDB0036565
CCR1	HMDB0036565
RHO	HMDB0036565
GPR85	HMDB0036565
GPR101	HMDB0036565
AVPR1A	HMDB0036565
GALR1	HMDB0036565
MC4R	HMDB0036565
CYP2A6	HMDB0036565
CYP2A7	HMDB0036565
CYP7A1	HMDB0036565
GPR22	HMDB0036565
PTGER4	HMDB0036565
GPR27	HMDB0036565
PTGDR	HMDB0036565
NTSR2	HMDB0036565
PROKR1	HMDB0036565
CXCR6	HMDB0036565
ADORA2B	HMDB0036565
ADRB2	HMDB0036565
NMUR1	HMDB0036565
DRD5	HMDB0036565
GPR37	HMDB0036565
ADRA1B	HMDB0036565
LTB4R	HMDB0036565
HTR1E	HMDB0036565
NPFFR2	HMDB0036565
CYP2S1	HMDB0036565
ADORA1	HMDB0036565
GPR151	HMDB0036565
GPR148	HMDB0036565
TRHR	HMDB0036565
CYP2W1	HMDB0036565
CYP7B1	HMDB0036565
CYP4A11	HMDB0036565
GPR88	HMDB0036565
EDNRA	HMDB0036565
HTR1A	HMDB0036565
MC5R	HMDB0036565
CYP8B1	HMDB0036565
GPR62	HMDB0036565
CYP4F12	HMDB0036565
HTR1F	HMDB0036565
UTS2R	HMDB0036565
OXTR	HMDB0036565
CYP2B6	HMDB0036565
CYP11B2	HMDB0036565
GPR39	HMDB0036565
RXFP3	HMDB0036565
GALR2	HMDB0036565
NPBWR1	HMDB0036565
GPR173	HMDB0036565
NPY2R	HMDB0036565
CCR4	HMDB0036565
CYP2A13	HMDB0036565
CYP2U1	HMDB0036565
CYP2F1	HMDB0036565
GPR19	HMDB0036565
MC2R	HMDB0036565
CYP27C1	HMDB0036565
CYP4Z1	HMDB0036565
CYP2R1	HMDB0036565
GPR142	HMDB0036565
CCKBR	HMDB0036565
ADORA2A	HMDB0036565
OPRL1	HMDB0036565
CYP3A7	HMDB0036565
CYP3A4	HMDB0036565
HTR7	HMDB0036565
AVPR2	HMDB0036565
NPY5R	HMDB0036565
CYP1A2	HMDB0036565
HRH3	HMDB0036565
ADRB3	HMDB0036565
CYP20A1	HMDB0036565
PTGER3	HMDB0036565
SSTR2	HMDB0036565
CCR9	HMDB0036565
LPAR1	HMDB0036565
NPSR1	HMDB0036565
CYP2D6	HMDB0036565
HTR4	HMDB0036565
NPY1R	HMDB0036565
DRD2	HMDB0036565
OPN3	HMDB0036565
AVPR1B	HMDB0036565
GPR37L1	HMDB0036565
GPR52	HMDB0036565
TAAR2	HMDB0036565
RXFP4	HMDB0036565
ADRB1	HMDB0036565
CNR1	HMDB0036565
NPBWR2	HMDB0036565
CYP17A1	HMDB0036565
HTR1B	HMDB0036565
OPN1LW	HMDB0036565
NTSR1	HMDB0036565
LPAR3	HMDB0036565
BRS3	HMDB0036565
PTGFR	HMDB0036565
HCRTR2	HMDB0036565
CYP2J2	HMDB0036565
OPN5	HMDB0036565
CYP2C8	HMDB0036565
CYP2C19	HMDB0036565
FFAR4	HMDB0036565
CYP4A22	HMDB0036565
CYP4X1	HMDB0036565
AGTR2	HMDB0036565
CYP4B1	HMDB0036565
OPN4	HMDB0036565
GPR21	HMDB0036565
HCRTR1	HMDB0036565
GPR3	HMDB0036565
NPY4R	HMDB0036565
CNR2	HMDB0036565
EDNRB	HMDB0036565
HRH2	HMDB0036565
CYP4V2	HMDB0036565
ADRA1D	HMDB0036565
CYP1A1	HMDB0036565
GPR150	HMDB0036565
GRPR	HMDB0036565
ADRA1A	HMDB0036565
GPR12	HMDB0036565
GPR78	HMDB0036565
DRD3	HMDB0036565
QRFPR	HMDB0036565
GPR135	HMDB0036565
LPAR2	HMDB0036565
GPR61	HMDB0036565
ADRA2C	HMDB0036565
CXCR4	HMDB0036565
TBXAS1	HMDB0036565
TBXA2R	HMDB0036565
OPRM1	HMDB0036565
CYP21A2	HMDB0036565
RXRA	HMDB0036565
LTB4R2	HMDB0036565
CCR3	HMDB0036565
MC1R	HMDB0036565
GPR176	HMDB0036565
GPR139	HMDB0036565
TRPA1	HMDB0035078
NOS2	HMDB0001184
HMOX1	HMDB0030341
HMOX1	HMDB0003066
CASP3	HMDB0003066
CASP9	HMDB0003066
CASP8	HMDB0003066
PARP1	HMDB0003066
MAOB	HMDB0003066
HMOX1	HMDB0031257
NOS2	HMDB0031257
CDK2	HMDB0035155
MPO	HMDB0002035
TYR	HMDB0002035
AKR1B1	HMDB0002035
TPO	HMDB0002035
CYP1A2	HMDB0002035
PTGS1	HMDB0002035
PTGS2	HMDB0002035
CYP1A1	HMDB0002035
PMP2	HMDB0000573
PCSK1	HMDB0000573
FFAR4	HMDB0000573
FABP3	HMDB0000573
MAPK1	HMDB0003441
MAPK14	HMDB0003441
TRPA1	HMDB0003441
MAPK3	HMDB0003441
AKT1	HMDB0003441
CASP3	HMDB0003441
SLC2A4	HMDB0003441
NOS2	HMDB0003441
CASP8	HMDB0003441
MAPK8	HMDB0003441
PTGS2	HMDB0003441
BACE1	HMDB0042043
CYP1A2	HMDB0042043
PTGS1	HMDB0042043
PTGS2	HMDB0042043
AKR1C3	HMDB0042043
ADRA2A	HMDB0248566
ADRA1B	HMDB0248566
ADRA1D	HMDB0248566
ADRA1A	HMDB0248566
ADRA2C	HMDB0248566
BCHE	HMDB0253565
ACHE	HMDB0253565
HMOX1	HMDB0035612
MAPK14	HMDB0035612
MAPK8	HMDB0035612
PTH2R	HMDB0254572
PTH1R	HMDB0254572
MAPK1	HMDB0015300
MAPK3	HMDB0015300
AKT1	HMDB0015300
IKBKB	HMDB0015300
ESR1	HMDB0247465
ABCC5	HMDB0247465
ESR2	HMDB0247465
DRD4	HMDB0001045
BDKRB1	HMDB0001045
PROKR2	HMDB0001045
MLNR	HMDB0001045
GNRHR	HMDB0001045
CTSC	HMDB0001045
GPR63	HMDB0001045
KISS1R	HMDB0001045
OPRD1	HMDB0001045
PRLHR	HMDB0001045
GHSR	HMDB0001045
GPR83	HMDB0001045
MC3R	HMDB0001045
PTGER2	HMDB0001045
MCHR1	HMDB0001045
GALR3	HMDB0001045
OPN1SW	HMDB0001045
SSTR4	HMDB0001045
NMUR2	HMDB0001045
HRH4	HMDB0001045
APLNR	HMDB0001045
TAAR5	HMDB0001045
NMBR	HMDB0001045
HTR2B	HMDB0001045
GPR45	HMDB0001045
OPRK1	HMDB0001045
GPR84	HMDB0001045
SSTR1	HMDB0001045
GPR65	HMDB0001045
ACKR3	HMDB0001045
AGTR1	HMDB0001045
GPR6	HMDB0001045
TAAR6	HMDB0001045
TAAR8	HMDB0001045
TAAR1	HMDB0001045
HTR2C	HMDB0001045
GPR119	HMDB0001045
NPFFR1	HMDB0001045
ADRA2A	HMDB0001045
MCHR2	HMDB0001045
GPR26	HMDB0001045
HTR5A	HMDB0001045
HTR6	HMDB0001045
PTGIR	HMDB0001045
CCR2	HMDB0001045
CCR5	HMDB0001045
PTGER1	HMDB0001045
SSTR5	HMDB0001045
CCKAR	HMDB0001045
CCR1	HMDB0001045
RHO	HMDB0001045
GPR85	HMDB0001045
GPR101	HMDB0001045
AVPR1A	HMDB0001045
GALR1	HMDB0001045
MC4R	HMDB0001045
GPR22	HMDB0001045
PTGER4	HMDB0001045
GPR27	HMDB0001045
PTGDR	HMDB0001045
NTSR2	HMDB0001045
PROKR1	HMDB0001045
CXCR6	HMDB0001045
ADORA2B	HMDB0001045
ADRB2	HMDB0001045
NMUR1	HMDB0001045
DRD5	HMDB0001045
GPR37	HMDB0001045
ADRA1B	HMDB0001045
LTB4R	HMDB0001045
HTR1E	HMDB0001045
NPFFR2	HMDB0001045
ADORA1	HMDB0001045
GPR151	HMDB0001045
GPR148	HMDB0001045
TRHR	HMDB0001045
GPR88	HMDB0001045
EDNRA	HMDB0001045
HTR1A	HMDB0001045
MC5R	HMDB0001045
GPR62	HMDB0001045
HTR1F	HMDB0001045
UTS2R	HMDB0001045
OXTR	HMDB0001045
GPR39	HMDB0001045
RXFP3	HMDB0001045
GALR2	HMDB0001045
NPBWR1	HMDB0001045
GPR173	HMDB0001045
NPY2R	HMDB0001045
CCR4	HMDB0001045
GPR19	HMDB0001045
MC2R	HMDB0001045
GPR142	HMDB0001045
CCKBR	HMDB0001045
ADORA2A	HMDB0001045
OPRL1	HMDB0001045
HTR7	HMDB0001045
AVPR2	HMDB0001045
NPY5R	HMDB0001045
HRH3	HMDB0001045
ADRB3	HMDB0001045
PTGER3	HMDB0001045
SSTR2	HMDB0001045
CCR9	HMDB0001045
LPAR1	HMDB0001045
NPSR1	HMDB0001045
MME	HMDB0001045
HTR4	HMDB0001045
NPY1R	HMDB0001045
DRD2	HMDB0001045
OPN3	HMDB0001045
AVPR1B	HMDB0001045
GPR37L1	HMDB0001045
GPR52	HMDB0001045
TAAR2	HMDB0001045
RXFP4	HMDB0001045
ADRB1	HMDB0001045
CNR1	HMDB0001045
NPBWR2	HMDB0001045
HTR1B	HMDB0001045
OPN1LW	HMDB0001045
NTSR1	HMDB0001045
LPAR3	HMDB0001045
BRS3	HMDB0001045
PTGFR	HMDB0001045
HCRTR2	HMDB0001045
OPN5	HMDB0001045
FFAR4	HMDB0001045
AGTR2	HMDB0001045
OPN4	HMDB0001045
GPR21	HMDB0001045
HCRTR1	HMDB0001045
GPR3	HMDB0001045
NPY4R	HMDB0001045
CNR2	HMDB0001045
EDNRB	HMDB0001045
HRH2	HMDB0001045
ADRA1D	HMDB0001045
GPR150	HMDB0001045
GRPR	HMDB0001045
ADRA1A	HMDB0001045
TH	HMDB0001045
GPR12	HMDB0001045
GPR78	HMDB0001045
DRD3	HMDB0001045
QRFPR	HMDB0001045
GPR135	HMDB0001045
LPAR2	HMDB0001045
GPR61	HMDB0001045
ADRA2C	HMDB0001045
CXCR4	HMDB0001045
TBXA2R	HMDB0001045
OPRM1	HMDB0001045
LTB4R2	HMDB0001045
CCR3	HMDB0001045
MC1R	HMDB0001045
GPR176	HMDB0001045
GPR139	HMDB0001045
MAPK1	HMDB0015176
CAT	HMDB0015176
MAPK3	HMDB0015176
HPGDS	HMDB0015176
CASP3	HMDB0015176
CASP9	HMDB0015176
CDK1	HMDB0015176
CASP3	HMDB0000649
CASP9	HMDB0000649
PARP1	HMDB0000649
TPH1	HMDB0003828
CFTR	HMDB0015391
ESR1	HMDB0015391
MAPK1	HMDB0015391
CSNK2A1	HMDB0015391
MMP2	HMDB0015391
CYP27B1	HMDB0015391
RBP1	HMDB0015391
RGS2	HMDB0015391
RRM2B	HMDB0015391
UCP1	HMDB0015391
MAPK3	HMDB0015391
NOTCH3	HMDB0015391
AKT1	HMDB0015391
CASP10	HMDB0015391
ANPEP	HMDB0015391
BIRC5	HMDB0015391
SLC22A18	HMDB0015391
HNF4A	HMDB0015391
CLU	HMDB0015391
MMP1	HMDB0015391
PGR	HMDB0015391
CASP9	HMDB0015391
RARB	HMDB0015391
BSG	HMDB0015391
CYP1A2	HMDB0015391
ATR	HMDB0015391
ESR2	HMDB0015391
DAPK1	HMDB0015391
CASP8	HMDB0015391
LPAR1	HMDB0015391
DNMT1	HMDB0015391
CES1	HMDB0015391
TGM2	HMDB0015391
PARP1	HMDB0015391
DPYD	HMDB0015391
PTEN	HMDB0015391
MMP9	HMDB0015391
SLC31A1	HMDB0015391
ALOX5	HMDB0015391
AR	HMDB0015391
NOTCH4	HMDB0015391
PLA2G2A	HMDB0015391
CYP1A1	HMDB0015391
JAK2	HMDB0015391
BRD7	HMDB0015391
CDK1	HMDB0015391
SLC5A8	HMDB0015391
ESRRA	HMDB0060530
MAP2K5	HMDB0060530
ESR1	HMDB0060530
MAPK13	HMDB0060530
MAPK12	HMDB0060530
MAPK1	HMDB0060530
AURKA	HMDB0060530
CYP3A5	HMDB0060530
MAPK14	HMDB0060530
AHR	HMDB0060530
CYP4F11	HMDB0060530
RAF1	HMDB0060530
FABP4	HMDB0060530
CAMK1	HMDB0060530
BLK	HMDB0060530
PAK6	HMDB0060530
CYP2C9	HMDB0060530
MAP2K4	HMDB0060530
RPS6KA6	HMDB0060530
MARK4	HMDB0060530
MAP2K2	HMDB0060530
MAPK3	HMDB0060530
MAP3K8	HMDB0060530
PLD2	HMDB0060530
AKT1	HMDB0060530
CYP2C18	HMDB0060530
CASP10	HMDB0060530
GPER1	HMDB0060530
CYP2A7	HMDB0060530
CYP2S1	HMDB0060530
TRIB1	HMDB0060530
SPHK1	HMDB0060530
CYP4F12	HMDB0060530
VRK3	HMDB0060530
PRKCD	HMDB0060530
CYP2A13	HMDB0060530
CYP2F1	HMDB0060530
MAPK11	HMDB0060530
CYP4Z1	HMDB0060530
NR1I2	HMDB0060530
CYP3A7	HMDB0060530
CYP3A4	HMDB0060530
PTPN11	HMDB0060530
CYP1A2	HMDB0060530
ATR	HMDB0060530
ESR2	HMDB0060530
MAP2K3	HMDB0060530
PRKAA1	HMDB0060530
CASP8	HMDB0060530
PIK3CG	HMDB0060530
MAPK8	HMDB0060530
CYP2D6	HMDB0060530
MTOR	HMDB0060530
PARP1	HMDB0060530
CYP2J2	HMDB0060530
CYP2C8	HMDB0060530
CYP4X1	HMDB0060530
CYP4B1	HMDB0060530
CDK9	HMDB0060530
AR	HMDB0060530
PRKCZ	HMDB0060530
RPS6KA3	HMDB0060530
CYP1A1	HMDB0060530
ESRRB	HMDB0060530
AKT2	HMDB0060530
CDK1	HMDB0060530
BRD2	HMDB0060530
ESRRG	HMDB0060530
CXCR4	HMDB0060530
MAPK9	HMDB0060530
JAK3	HMDB0060530
LYN	HMDB0060530
MAP2K6	HMDB0060530
ESRRA	HMDB0002369
ESR1	HMDB0002369
NR3C1	HMDB0002369
NR1H2	HMDB0002369
RARA	HMDB0002369
NR0B2	HMDB0002369
THRA	HMDB0002369
AKT1	HMDB0002369
CYP26C1	HMDB0002369
PPARG	HMDB0002369
NR2F6	HMDB0002369
CRABP1	HMDB0002369
PPARD	HMDB0002369
NR2C2	HMDB0002369
PGR	HMDB0002369
NR2F1	HMDB0002369
BCL2	HMDB0002369
RARB	HMDB0002369
NR2C1	HMDB0002369
NR1I2	HMDB0002369
CYP3A4	HMDB0002369
NR3C2	HMDB0002369
ESR2	HMDB0002369
THRB	HMDB0002369
CASP8	HMDB0002369
RXRG	HMDB0002369
TGM2	HMDB0002369
PARP1	HMDB0002369
NR1I3	HMDB0002369
NR2E1	HMDB0002369
RXRB	HMDB0002369
AR	HMDB0002369
AOX1	HMDB0002369
ABCA1	HMDB0002369
NR0B1	HMDB0002369
ESRRB	HMDB0002369
NR2F2	HMDB0002369
RARG	HMDB0002369
ESRRG	HMDB0002369
NR1H3	HMDB0002369
RXRA	HMDB0002369
NR6A1	HMDB0002369
NR1H4	HMDB0002369
VDR	HMDB0002369
PDK4	HMDB0012204
BCKDK	HMDB0012204
PDK1	HMDB0012204
PDK3	HMDB0012204
PDK2	HMDB0012204
AOX1	HMDB0255624
XDH	HMDB0255624
SLC25A4	HMDB0056960
PLA2G6	HMDB0056960
ABCB10	HMDB0056960
SLC25A5	HMDB0056960
SLC25A6	HMDB0056960
ESRRA	HMDB0302859
CD4	HMDB0302859
ESR1	HMDB0302859
HMOX1	HMDB0302859
MMP2	HMDB0302859
CYP3A43	HMDB0302859
RPS6KB1	HMDB0302859
CPD	HMDB0302859
CD38	HMDB0302859
MVK	HMDB0302859
NR3C1	HMDB0302859
SLC30A3	HMDB0302859
ODC1	HMDB0302859
KISS1R	HMDB0302859
CTSD	HMDB0302859
TTR	HMDB0302859
ABCG2	HMDB0302859
MC3R	HMDB0302859
SLC22A5	HMDB0302859
TUBA4A	HMDB0302859
TPH1	HMDB0302859
BCL2L2	HMDB0302859
RAF1	HMDB0302859
RARA	HMDB0302859
ENPP2	HMDB0302859
KIF11	HMDB0302859
CREBBP	HMDB0302859
EP300	HMDB0302859
P2RX3	HMDB0302859
TYR	HMDB0302859
ABCB11	HMDB0302859
STAT3	HMDB0302859
SLC6A3	HMDB0302859
REN	HMDB0302859
ACKR3	HMDB0302859
AGTR1	HMDB0302859
NOTCH1	HMDB0302859
CAMK4	HMDB0302859
GJA1	HMDB0302859
TMPRSS11D	HMDB0302859
CA2	HMDB0302859
PPARG	HMDB0302859
ACE	HMDB0302859
GPER1	HMDB0302859
NOS3	HMDB0302859
AVPR1A	HMDB0302859
MMP3	HMDB0302859
SCNN1G	HMDB0302859
TUBA1A	HMDB0302859
CYP2A6	HMDB0302859
CYP7A1	HMDB0302859
BCL2L1	HMDB0302859
RXFP1	HMDB0302859
FASN	HMDB0302859
UGT1A1	HMDB0302859
MMP14	HMDB0302859
CASP3	HMDB0302859
AQP1	HMDB0302859
SPHK1	HMDB0302859
