	HMDB	GENE	direction	Source
2791	HMDB0000538	DDX11L8	degrading	Experimental
2793	HMDB0001341	DDX11L8	producing	Experimental
2796	HMDB0000208	D2HGDH	degrading	Experimental
2797	HMDB0001185	AMD1	degrading	Experimental
2801	HMDB0000148	GAD1	degrading	Experimental
2802	HMDB0000112	GAD1	producing	Experimental
2804	HMDB0000191	GAD1	degrading	Experimental
2807	HMDB0000251	GAD1	producing	Experimental
2809	HMDB0000148	GAD2	degrading	Experimental
2810	HMDB0000112	GAD2	producing	Experimental
2812	HMDB0000191	GAD2	degrading	Experimental
2815	HMDB0000251	GAD2	producing	Experimental
2817	HMDB0000177	HDC	degrading	Experimental
2822	HMDB0000538	DCK	degrading	Experimental
2823	HMDB0000050	DCK	degrading	Experimental
2824	HMDB0001341	DCK	producing	Experimental
2825	HMDB0000045	DCK	producing	Experimental
2829	HMDB0000214	ODC1	degrading	Experimental
2855	HMDB0000538	DDX19A	degrading	Experimental
2857	HMDB0001341	DDX19A	producing	Experimental
2859	HMDB0000538	DDX19B	degrading	Experimental
2861	HMDB0001341	DDX19B	producing	Experimental
2864	HMDB0000904	DDAH1	producing	Experimental
2866	HMDB0000904	DDAH2	producing	Experimental
2871	HMDB0000929	DDC	degrading	Experimental
2874	HMDB0000159	DDC	degrading	Experimental
2876	HMDB0000158	DDC	degrading	Experimental
2878	HMDB0000177	DDC	degrading	Experimental
2883	HMDB0000538	DDX10	degrading	Experimental
2885	HMDB0001341	DDX10	producing	Experimental
2887	HMDB0000538	DDX11	degrading	Experimental
2889	HMDB0001341	DDX11	producing	Experimental
2891	HMDB0000538	DDX12P	degrading	Experimental
2893	HMDB0001341	DDX12P	producing	Experimental
2895	HMDB0000538	DDX17	degrading	Experimental
2897	HMDB0001341	DDX17	producing	Experimental
2899	HMDB0000538	DDX18	degrading	Experimental
2901	HMDB0001341	DDX18	producing	Experimental
2903	HMDB0000538	DDX1	degrading	Experimental
2905	HMDB0001341	DDX1	producing	Experimental
2907	HMDB0000538	DDX20	degrading	Experimental
2909	HMDB0001341	DDX20	producing	Experimental
2911	HMDB0000538	DDX21	degrading	Experimental
2913	HMDB0001341	DDX21	producing	Experimental
2915	HMDB0000538	DDX23	degrading	Experimental
2917	HMDB0001341	DDX23	producing	Experimental
2919	HMDB0000538	DDX24	degrading	Experimental
2921	HMDB0001341	DDX24	producing	Experimental
2923	HMDB0000538	DDX25	degrading	Experimental
2925	HMDB0001341	DDX25	producing	Experimental
2927	HMDB0000538	DDX27	degrading	Experimental
2929	HMDB0001341	DDX27	producing	Experimental
2931	HMDB0000538	DDX28	degrading	Experimental
2933	HMDB0001341	DDX28	producing	Experimental
2935	HMDB0000538	DDX31	degrading	Experimental
2937	HMDB0001341	DDX31	producing	Experimental
2939	HMDB0000538	DDX3X	degrading	Experimental
2941	HMDB0001341	DDX3X	producing	Experimental
2943	HMDB0000538	DDX3Y	degrading	Experimental
2945	HMDB0001341	DDX3Y	producing	Experimental
2947	HMDB0000538	DDX41	degrading	Experimental
2949	HMDB0001341	DDX41	producing	Experimental
2951	HMDB0000538	DDX42	degrading	Experimental
2953	HMDB0001341	DDX42	producing	Experimental
2955	HMDB0000538	DDX43	degrading	Experimental
2957	HMDB0001341	DDX43	producing	Experimental
2959	HMDB0000538	DDX46	degrading	Experimental
2961	HMDB0001341	DDX46	producing	Experimental
2963	HMDB0000538	DDX47	degrading	Experimental
2965	HMDB0001341	DDX47	producing	Experimental
2967	HMDB0000538	DDX49	degrading	Experimental
2969	HMDB0001341	DDX49	producing	Experimental
2971	HMDB0000538	DDX4	degrading	Experimental
2973	HMDB0001341	DDX4	producing	Experimental
2975	HMDB0000538	DDX50	degrading	Experimental
2977	HMDB0001341	DDX50	producing	Experimental
2979	HMDB0000538	DDX51	degrading	Experimental
2981	HMDB0001341	DDX51	producing	Experimental
2983	HMDB0000538	DDX52	degrading	Experimental
2985	HMDB0001341	DDX52	producing	Experimental
2987	HMDB0000538	DDX53	degrading	Experimental
2989	HMDB0001341	DDX53	producing	Experimental
2991	HMDB0000538	DDX54	degrading	Experimental
2993	HMDB0001341	DDX54	producing	Experimental
2995	HMDB0000538	DDX55	degrading	Experimental
2997	HMDB0001341	DDX55	producing	Experimental
2999	HMDB0000538	DDX56	degrading	Experimental
3001	HMDB0001341	DDX56	producing	Experimental
3003	HMDB0000538	DDX58	degrading	Experimental
3005	HMDB0001341	DDX58	producing	Experimental
3007	HMDB0000538	DDX59	degrading	Experimental
3009	HMDB0001341	DDX59	producing	Experimental
3011	HMDB0000538	DDX5	degrading	Experimental
3013	HMDB0001341	DDX5	producing	Experimental
3015	HMDB0000538	DDX60	degrading	Experimental
3017	HMDB0001341	DDX60	producing	Experimental
3019	HMDB0000538	DDX60L	degrading	Experimental
3021	HMDB0001341	DDX60L	producing	Experimental
3023	HMDB0000538	DDX6	degrading	Experimental
3025	HMDB0001341	DDX6	producing	Experimental
3046	HMDB0000538	DGUOK	degrading	Experimental
3048	HMDB0001341	DGUOK	producing	Experimental
3050	HMDB0000538	DAK	degrading	Experimental
3052	HMDB0001341	DAK	producing	Experimental
3057	HMDB0000045	DAK	producing	Experimental
3065	HMDB0000902	HSD17B12	degrading	Experimental
3075	HMDB0000902	HSD17B1	degrading	Experimental
3085	HMDB0000902	HSD17B2	degrading	Experimental
3098	HMDB0000902	HSD17B4	degrading	Experimental
3114	HMDB0000902	HSD17B7	degrading	Experimental
3127	HMDB0000902	HSD17B8	degrading	Experimental
3159	HMDB0000902	DHCR7	degrading	Experimental
3173	HMDB0000148	GLUD1	degrading	Experimental
3175	HMDB0000208	GLUD1	degrading	Experimental
3177	HMDB0000902	GLUD1	degrading	Experimental
3178	HMDB0000208	GLUD1	producing	Experimental
3184	HMDB0000148	GLUD2	degrading	Experimental
3186	HMDB0000208	GLUD2	degrading	Experimental
3188	HMDB0000902	GLUD2	degrading	Experimental
3189	HMDB0000208	GLUD2	producing	Experimental
3206	HMDB0000902	HSD11B2	degrading	Experimental
3212	HMDB0000902	QDPR	producing	Experimental
3221	HMDB0000254	SDHA	degrading	Experimental
3222	HMDB0000134	SDHA	producing	Experimental
3226	HMDB0000254	SDHB	degrading	Experimental
3227	HMDB0000134	SDHB	producing	Experimental
3232	HMDB0000254	SDHD	degrading	Experimental
3234	HMDB0000134	SDHD	producing	Experimental
3235	HMDB0000902	SORD	degrading	Experimental
3237	HMDB0000247	SORD	degrading	Experimental
3238	HMDB0000660	SORD	producing	Experimental
3240	HMDB0000208	DHTKD1	degrading	Experimental
3241	HMDB0000538	DHX15	degrading	Experimental
3243	HMDB0001341	DHX15	producing	Experimental
3245	HMDB0000538	DHX16	degrading	Experimental
3247	HMDB0001341	DHX16	producing	Experimental
3249	HMDB0000538	DHX29	degrading	Experimental
3251	HMDB0001341	DHX29	producing	Experimental
3253	HMDB0000538	DHX30	degrading	Experimental
3255	HMDB0001341	DHX30	producing	Experimental
3257	HMDB0000538	DHX32	degrading	Experimental
3259	HMDB0001341	DHX32	producing	Experimental
3261	HMDB0000538	DHX33	degrading	Experimental
3263	HMDB0001341	DHX33	producing	Experimental
3265	HMDB0000538	DHX34	degrading	Experimental
3267	HMDB0001341	DHX34	producing	Experimental
3269	HMDB0000538	DHX35	degrading	Experimental
3271	HMDB0001341	DHX35	producing	Experimental
3273	HMDB0000538	DHX36	degrading	Experimental
3275	HMDB0001341	DHX36	producing	Experimental
3277	HMDB0000538	DHX37	degrading	Experimental
3279	HMDB0001341	DHX37	producing	Experimental
3281	HMDB0000538	DHX40	degrading	Experimental
3283	HMDB0001341	DHX40	producing	Experimental
3285	HMDB0000538	DHX57	degrading	Experimental
3287	HMDB0001341	DHX57	producing	Experimental
3289	HMDB0000538	DHX58	degrading	Experimental
3291	HMDB0001341	DHX58	producing	Experimental
3293	HMDB0000538	DHX8	degrading	Experimental
3295	HMDB0001341	DHX8	producing	Experimental
3297	HMDB0000538	DHX9	degrading	Experimental
3299	HMDB0001341	DHX9	producing	Experimental
3303	HMDB0001185	DIMT1	degrading	Experimental
3304	HMDB0000939	DIMT1	degrading	Experimental
3305	HMDB0000902	DLD	degrading	Experimental
3314	HMDB0000538	DNA2	degrading	Experimental
3316	HMDB0001341	DNA2	producing	Experimental
3318	HMDB0000538	LIG1	degrading	Experimental
3319	HMDB0000045	LIG1	degrading	Experimental
3321	HMDB0000538	LIG3	degrading	Experimental
3322	HMDB0000045	LIG3	degrading	Experimental
3324	HMDB0000538	LIG4	degrading	Experimental
3325	HMDB0000045	LIG4	degrading	Experimental
3329	HMDB0001201	DNM1L	producing	Experimental
3331	HMDB0001185	DNMT3A	degrading	Experimental
3332	HMDB0000939	DNMT3A	degrading	Experimental
3333	HMDB0001185	DNMT3B	degrading	Experimental
3334	HMDB0000939	DNMT3B	degrading	Experimental
3335	HMDB0001185	DNMT3L	degrading	Experimental
3336	HMDB0000939	DNMT3L	degrading	Experimental
3337	HMDB0001185	DNMT1	degrading	Experimental
3338	HMDB0000939	DNMT1	degrading	Experimental
3343	HMDB0001546	DOLK	degrading	Experimental
3347	HMDB0000044	DBH	degrading	Experimental
3355	HMDB0001185	DOT1L	degrading	Experimental
3356	HMDB0000939	DOT1L	degrading	Experimental
3357	HMDB0001185	DPH5	degrading	Experimental
3359	HMDB0000939	DPH5	producing	Experimental
3360	HMDB0000538	ATPBD4	degrading	Experimental
3362	HMDB0001341	ATPBD4	producing	Experimental
3366	HMDB0001201	DPM1	producing	Experimental
3370	HMDB0001201	DPM2	producing	Experimental
3374	HMDB0001201	DPM3	producing	Experimental
3441	HMDB0000538	DQX1	degrading	Experimental
3443	HMDB0001341	DQX1	producing	Experimental
3499	HMDB0000538	DDX39A	degrading	Experimental
3501	HMDB0001341	DDX39A	producing	Experimental
3503	HMDB0000538	DDX39B	degrading	Experimental
3505	HMDB0001341	DDX39B	producing	Experimental
3509	HMDB0001201	DNM1	producing	Experimental
3513	HMDB0001201	DNM2	producing	Experimental
3517	HMDB0001201	DNM3	producing	Experimental
3523	HMDB0000902	DHFRL1	degrading	Experimental
3532	HMDB0000902	DHFR	degrading	Experimental
3543	HMDB0000902	HADHA	degrading	Experimental
3626	HMDB0000902	EHHADH	degrading	Experimental
3672	HMDB0000208	EGLN1	degrading	Experimental
3674	HMDB0000254	EGLN1	degrading	Experimental
3675	HMDB0000208	EGLN2	degrading	Experimental
3677	HMDB0000254	EGLN2	degrading	Experimental
3678	HMDB0000208	EGLN3	degrading	Experimental
3680	HMDB0000254	EGLN3	degrading	Experimental
3681	HMDB0001185	EHMT1	degrading	Experimental
3682	HMDB0000939	EHMT1	degrading	Experimental
3683	HMDB0001185	EHMT2	degrading	Experimental
3684	HMDB0000939	EHMT2	degrading	Experimental
3685	HMDB0000538	ETNK1	degrading	Experimental
3686	HMDB0000149	ETNK1	degrading	Experimental
3687	HMDB0001341	ETNK1	producing	Experimental
3689	HMDB0000538	ETNK2	degrading	Experimental
3690	HMDB0000149	ETNK2	degrading	Experimental
3691	HMDB0001341	ETNK2	producing	Experimental
3721	HMDB0000263	ENO1	producing	Experimental
3724	HMDB0000263	ENO3	producing	Experimental
3727	HMDB0000263	ENO2	producing	Experimental
3734	HMDB0000902	ENPP1	degrading	Experimental
3735	HMDB0000045	ENPP1	producing	Experimental
3740	HMDB0000288	ENPP1	producing	Experimental
3749	HMDB0000149	ENPP2	degrading	Experimental
3751	HMDB0000902	ENPP3	degrading	Experimental
3752	HMDB0000045	ENPP3	producing	Experimental
3757	HMDB0000288	ENPP3	producing	Experimental
3767	HMDB0000086	ENPP6	degrading	Experimental
3768	HMDB0000131	ENPP6	producing	Experimental
3773	HMDB0000538	ENTPD1	degrading	Experimental
3775	HMDB0000045	ENTPD1	producing	Experimental
3777	HMDB0001341	ENTPD1	producing	Experimental
3778	HMDB0001341	ENTPD1	degrading	Experimental
3779	HMDB0000295	ENTPD1	degrading	Experimental
3780	HMDB0000288	ENTPD1	producing	Experimental
3782	HMDB0000295	ENTPD1	producing	Experimental
3783	HMDB0001201	ENTPD1	degrading	Experimental
3784	HMDB0001397	ENTPD1	producing	Experimental
3786	HMDB0001201	ENTPD1	producing	Experimental
3787	HMDB0001546	ENTPD1	degrading	Experimental
3788	HMDB0000095	ENTPD1	producing	Experimental
3790	HMDB0001546	ENTPD1	producing	Experimental
3799	HMDB0000538	ENTPD2	degrading	Experimental
3801	HMDB0001341	ENTPD2	producing	Experimental
3803	HMDB0000538	ENTPD3	degrading	Experimental
3805	HMDB0000045	ENTPD3	producing	Experimental
3807	HMDB0001341	ENTPD3	producing	Experimental
3808	HMDB0001341	ENTPD3	degrading	Experimental
3809	HMDB0000295	ENTPD3	degrading	Experimental
3810	HMDB0000288	ENTPD3	producing	Experimental
3812	HMDB0000295	ENTPD3	producing	Experimental
3813	HMDB0001201	ENTPD3	degrading	Experimental
3814	HMDB0001397	ENTPD3	producing	Experimental
3816	HMDB0001201	ENTPD3	producing	Experimental
3817	HMDB0001546	ENTPD3	degrading	Experimental
3818	HMDB0000095	ENTPD3	producing	Experimental
3820	HMDB0001546	ENTPD3	producing	Experimental
3831	HMDB0000295	ENTPD4	degrading	Experimental
3832	HMDB0000288	ENTPD4	producing	Experimental
3834	HMDB0001201	ENTPD4	degrading	Experimental
3835	HMDB0001397	ENTPD4	producing	Experimental
3838	HMDB0001201	ENTPD5	degrading	Experimental
3840	HMDB0001397	ENTPD5	producing	Experimental
3843	HMDB0000295	ENTPD5	degrading	Experimental
3844	HMDB0000288	ENTPD5	producing	Experimental
3849	HMDB0000295	ENTPD6	degrading	Experimental
3850	HMDB0000288	ENTPD6	producing	Experimental
3852	HMDB0001201	ENTPD6	degrading	Experimental
3853	HMDB0001397	ENTPD6	producing	Experimental
3856	HMDB0000538	ENTPD8	degrading	Experimental
3858	HMDB0000045	ENTPD8	producing	Experimental
3860	HMDB0001341	ENTPD8	producing	Experimental
3861	HMDB0001341	ENTPD8	degrading	Experimental
3862	HMDB0000295	ENTPD8	degrading	Experimental
3863	HMDB0000288	ENTPD8	producing	Experimental
3865	HMDB0000295	ENTPD8	producing	Experimental
3866	HMDB0001201	ENTPD8	degrading	Experimental
3867	HMDB0001397	ENTPD8	producing	Experimental
3869	HMDB0001201	ENTPD8	producing	Experimental
3870	HMDB0001546	ENTPD8	degrading	Experimental
3871	HMDB0000095	ENTPD8	producing	Experimental
3873	HMDB0001546	ENTPD8	producing	Experimental
3883	HMDB0000295	EOGT	degrading	Experimental
3889	HMDB0000095	EPT1	degrading	Experimental
3891	HMDB0000538	ERCC6L	degrading	Experimental
3893	HMDB0001341	ERCC6L	producing	Experimental
3895	HMDB0000538	ERCC2	degrading	Experimental
3897	HMDB0001341	ERCC2	producing	Experimental
3899	HMDB0000538	ERCC3	degrading	Experimental
3901	HMDB0001341	ERCC3	producing	Experimental
3944	HMDB0000125	ESD	producing	Experimental
3950	HMDB0000295	EXT1	degrading	Experimental
3953	HMDB0000295	EXT2	degrading	Experimental
3956	HMDB0000295	EXTL1	degrading	Experimental
3958	HMDB0000295	EXTL2	degrading	Experimental
3960	HMDB0000295	EXTL3	degrading	Experimental
3969	HMDB0001185	EZH1	degrading	Experimental
3970	HMDB0000939	EZH1	degrading	Experimental
3971	HMDB0001185	EZH2	degrading	Experimental
3972	HMDB0000939	EZH2	degrading	Experimental
3976	HMDB0000124	FBP1	producing	Experimental
3981	HMDB0000124	FBP2	producing	Experimental
3986	HMDB0000124	PFKFB1	producing	Experimental
3988	HMDB0000538	PFKFB1	degrading	Experimental
3989	HMDB0000124	PFKFB1	degrading	Experimental
3990	HMDB0001341	PFKFB1	producing	Experimental
3995	HMDB0000124	PFKFB2	producing	Experimental
3997	HMDB0000538	PFKFB2	degrading	Experimental
3998	HMDB0000124	PFKFB2	degrading	Experimental
3999	HMDB0001341	PFKFB2	producing	Experimental
4004	HMDB0000124	PFKFB3	producing	Experimental
4006	HMDB0000538	PFKFB3	degrading	Experimental
4007	HMDB0000124	PFKFB3	degrading	Experimental
4008	HMDB0001341	PFKFB3	producing	Experimental
4013	HMDB0000124	PFKFB4	producing	Experimental
4015	HMDB0000538	PFKFB4	degrading	Experimental
4016	HMDB0000124	PFKFB4	degrading	Experimental
4017	HMDB0001341	PFKFB4	producing	Experimental
4023	HMDB0000134	FAH	producing	Experimental
4025	HMDB0000134	FAH	degrading	Experimental
4030	HMDB0000149	FAAH	producing	Experimental
4031	HMDB0000207	FAAH	producing	Experimental
4035	HMDB0000149	FAAH2	producing	Experimental
4036	HMDB0000207	FAAH2	producing	Experimental
4050	HMDB0000538	FLAD1	degrading	Experimental
4055	HMDB0000243	FAHD1	degrading	Experimental
4056	HMDB0000134	FAHD1	producing	Experimental
4057	HMDB0000243	FAHD1	producing	Experimental
4058	HMDB0000538	BRIP1	degrading	Experimental
4060	HMDB0001341	BRIP1	producing	Experimental
4062	HMDB0000538	FANCM	degrading	Experimental
4064	HMDB0001341	FANCM	producing	Experimental
4072	HMDB0000207	FASN	degrading	Experimental
4073	HMDB0000220	FASN	degrading	Experimental
4076	HMDB0000806	FASN	degrading	Experimental
4077	HMDB0000538	FBXO18	degrading	Experimental
4079	HMDB0001341	FBXO18	producing	Experimental
4095	HMDB0001341	FHIT	degrading	Experimental
4096	HMDB0000045	FHIT	producing	Experimental
4097	HMDB0001341	FHIT	producing	Experimental
4098	HMDB0000538	FICD	degrading	Experimental
4100	HMDB0000538	FIGNL1	degrading	Experimental
4102	HMDB0001341	FIGNL1	producing	Experimental
4140	HMDB0000538	FPGS	degrading	Experimental
4141	HMDB0000148	FPGS	degrading	Experimental
4142	HMDB0001341	FPGS	degrading	Experimental
4145	HMDB0001341	FPGS	producing	Experimental
4169	HMDB0000148	FTCD	degrading	Experimental
4186	HMDB0000538	FUK	degrading	Experimental
4188	HMDB0001341	FUK	producing	Experimental
4190	HMDB0000156	FH	degrading	Experimental
4191	HMDB0000134	FH	producing	Experimental
4194	HMDB0001201	FUT1	degrading	Experimental
4196	HMDB0001201	FUT2	degrading	Experimental
4198	HMDB0001201	FUT3	degrading	Experimental
4200	HMDB0001201	FUT5	degrading	Experimental
4202	HMDB0001201	FUT6	degrading	Experimental
4204	HMDB0001201	FUT7	degrading	Experimental
4206	HMDB0001201	FUT8	degrading	Experimental
4216	HMDB0000902	C5orf4	producing	Experimental
4217	HMDB0000538	G3BP1	degrading	Experimental
4219	HMDB0001341	G3BP1	producing	Experimental
4223	HMDB0000902	GAPDHS	degrading	Experimental
4229	HMDB0000902	GAPDH	degrading	Experimental
4235	HMDB0001401	G6PC2	degrading	Experimental
4237	HMDB0000122	G6PC2	producing	Experimental
4240	HMDB0001401	G6PC3	degrading	Experimental
4242	HMDB0000122	G6PC3	producing	Experimental
4244	HMDB0001401	G6PC	degrading	Experimental
4246	HMDB0000122	G6PC	producing	Experimental
4249	HMDB0001401	G6PD	degrading	Experimental
4253	HMDB0001127	G6PD	producing	Experimental
4255	HMDB0000122	H6PD	degrading	Experimental
4256	HMDB0001401	H6PD	degrading	Experimental
4257	HMDB0001127	H6PD	degrading	Experimental
4263	HMDB0001127	H6PD	producing	Experimental
4266	HMDB0001401	GPI	degrading	Experimental
4267	HMDB0000124	GPI	producing	Experimental
4271	HMDB0000112	ABAT	degrading	Experimental
4272	HMDB0000208	ABAT	degrading	Experimental
4274	HMDB0000148	ABAT	producing	Experimental
4286	HMDB0000538	GALK1	degrading	Experimental
4288	HMDB0001341	GALK1	producing	Experimental
4290	HMDB0000538	GALK2	degrading	Experimental
4291	HMDB0001341	GALK2	producing	Experimental
4296	HMDB0000122	GALM	producing	Experimental
4299	HMDB0000295	GALNT1	degrading	Experimental
4301	HMDB0000295	GALNT2	degrading	Experimental
4303	HMDB0000295	GALNT3	degrading	Experimental
4305	HMDB0000295	GALNT4	degrading	Experimental
4307	HMDB0000295	GALNT5	degrading	Experimental
4309	HMDB0000295	GALNT6	degrading	Experimental
4311	HMDB0000295	GALNT8	degrading	Experimental
4313	HMDB0000295	GALNT9	degrading	Experimental
4318	HMDB0001185	GAMT	degrading	Experimental
4320	HMDB0000939	GAMT	producing	Experimental
4321	HMDB0000064	GAMT	producing	Experimental
4323	HMDB0000122	GANAB	degrading	Experimental
4328	HMDB0000660	GANC	producing	Experimental
4329	HMDB0000122	GANC	producing	Experimental
4330	HMDB0000538	QRSL1	degrading	Experimental
4331	HMDB0000641	QRSL1	degrading	Experimental
4332	HMDB0001341	QRSL1	degrading	Experimental
4334	HMDB0000148	QRSL1	producing	Experimental
4335	HMDB0000538	PET112	degrading	Experimental
4336	HMDB0000641	PET112	degrading	Experimental
4337	HMDB0001341	PET112	degrading	Experimental
4339	HMDB0000148	PET112	producing	Experimental
4340	HMDB0000538	GATC	degrading	Experimental
4341	HMDB0000641	GATC	degrading	Experimental
4342	HMDB0001341	GATC	degrading	Experimental
4344	HMDB0000148	GATC	producing	Experimental
4345	HMDB0000517	GATM	degrading	Experimental
4346	HMDB0000123	GATM	degrading	Experimental
4347	HMDB0000214	GATM	producing	Experimental
4349	HMDB0000112	GATM	degrading	Experimental
4351	HMDB0000122	GBA2	degrading	Experimental
4353	HMDB0000122	GBA3	producing	Experimental
4354	HMDB0000122	GBA3	degrading	Experimental
4373	HMDB0000295	GCNT1	degrading	Experimental
4375	HMDB0000295	GCNT3	degrading	Experimental
